tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
"At 11:54 AM EDT, Jefferson [Chesterfield Co, SC] PUBLIC reports FLASH FLOOD. PUBLIC REPORTED WATER FLOWING OVER THE ROADWAY ON CHURCH STREET IN JEFFERSON, SC. VIDEO SHARED OVER SOCIAL MEDIA.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"With @FoHoWoodFella in Lumberton at a neighborhood off Roberts Avenue. Water is covering a lot of homes, cars. One lady named Florence, 85, has been coming back every day to see if she can make it back to her home. @WFMY #Florence",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Just because you are roughing it does not mean you compromise on the food. @ North Channel Cottages,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
No amount of security is worth the suffering of a mediocre life chained to a routine that has killed your dreams.” - Maya Mendoza - Wake up every day and,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Monday and your @CBS6Albany morning team is ready with your top stories - including when all the rain is coming from #HurricaneFlorence now a tropical depression.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Praying for everyone in the Carolinas. I just saw a picture of a manly man holding his little kitten. Shelters should accept fur kids in carriers. Lets all do,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Speaking of pets and hurricanes #Florence is expected to displace millions of people, and animals are also going to have to find a temporary place to stay. McKamey Animal Center has been asked to help with the sheltering of some of those animals. #HurricaneFlorence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
East Meck HS is one of the schools opening as an emergency shelter for Hurricane Florence evacuees. Well have team coverage on the storms impact ahead at 5 a.m. on @wsoctv !,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alright folks looks like this is not a drill. North and South Carolina start thinking about evacuation, gathering supplies. Research now before power goes out. Get a waterproof box for first aid and written notes.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I swear I just heard the Law &amp; Order sound when The Weather Channel went to a live update on Hurricane Florence. I need help.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Storm and flood cleanup activities can be hazardous. Help us keep emergency responders safe responding to #HurricaneFlorence.  #NatlPrep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Falling tree kills infant during Carolina storms: (17 Sep 2018) The death toll from Hurricane Florence and its remnants has risen to 17 as officials say a 3-month-old died in North Carolina when a tree landed on a mobile home. (Sept. 17) Subscribe for,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hurricane #Florence is the big news of the day it continues to strengthen as it nears the coast and has already displaced millions of people. Do you know anyone who has had to evacuate??? Sue has your #News Headlines &gt;&gt;  #MorningMAGIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @WrestlingNewsCo: -@MATTHARDYBRAND’s home damaged by Hurricane Florence  #WWE #News,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you live in the path of Hurricane Florence, get somewhere safe. Hurricanes are no joke. I speak from experience as someone who has lost everything to Hurricane Ike.and it was only considered a Category 2 (Cat 3 in other areas).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baesystemsinc volunteers are working hard this #dayofcaring2018! @ Binghamton Zoo at Ross Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
WATCH: Hurricane Florence causes waist-deep flooding in North Carolina see more --&gt;  &lt;-- click here #Usa #News #TopNews #EEUU #abcnews,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
We just bought over $100 of water to distribute to the victims of #HurricaneFlorence. Our goal is to fill our SUV at least FIVE TIMES with donations! That’s enough to help a small community. We are a small company so we can only do but so much! We need to be prepared now!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Another great #breakfast #eggs #bacon #redvelvet #pancakes #yummy #yum #food @ JJs Caffe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Drinking a Food Truck Beer by @HendersonBeerCo @ DNA Rooftop Patio —,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Artie Burns (questionable) joins Joe Haden (doubtful) as injured starting CBs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hurricane Florence is projected to bring up to 50 inches of rain to parts of NC coastal areas, including Wilmington. → For context, Wilmington received 57.14 inches of rain during the first seven months of this year",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @RSBNetwork: LIVE UPDATE: HURRICANE FLORENCE MAKES LANDFALL, FLOODS CAROLINAS 9/14/18",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you live in North + South Carolina, or Virginia: absolutely do not take any chances with Hurricane Florence. Right now it’s set to hit Thurs-Fri. Start preparing supplies and evacuation plans now. Do not take chances. Signs are pointing to a potentially catastrophic event.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One million residents and tourists across eight low-lying counties in South Carolina have been ordered to evacuate.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Book me today • • • #food #class #newyork #nyc #travel #brunch #dinner #saturday #fit #cookingclass #fitness #home #homemade #homecooking #cooking #brooklyn #cheflife #chef,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Wilmington, NC Mayor Bill Saffo: Take (Hurricane Florence) very seriously. Prepare because once this storm is upon us, were not going to be able to send emergency personnel out to rescue you. You need to make preparations now and get ready",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our #RedCross #volunteers are deploying to the Carolinas to support disaster relief operations. We appreciate all Red Crossers who heard the call to help and are now supporting their neighbors. #HurricaneFlorence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Of all the people to have died from hurricane #Florence #Trump is personal responsible for the minorities. #Racist #NAZI &gt;#Sarcasm &lt;,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"It’s back to the pool, but I still plan on getting some more open water swims in! These are my pool essentials! @ Nassau County Aquatics Center",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
About 10.5 feet. About 3 feet more than we had with Hurricane Irene.” New Bern Mayor Dana Outlaw talks current water level #HurricaneFlorence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#NewJersey organizations helping pets in the wake of Florence @TheMCSPCA #njmorningshow #HurricaneFlorence #HelpingPets #Dogs #Cats #Adoption #Donations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"This EMA flood map is one tool to help assess your flood risk. Just put in your address. It’s also important to check the National Weather Service, your local TV &amp; radio and to use common",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Closed for flooding in #Durham on Mineral Springs Rd Both NB/SB between Freeman Rd and Stallings Rd #traffic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@profstan72 @tcoley1 @lbailey57 @FishingLeeP @BamaT61 @stamps_ronnie @EllisBamfan1964 @gilliland1tide Good morning everyone! #911Neverforget and prayers for people in the path of #HurricaneFlorence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"#Florence now a tropical Storm as of the 5PM update. Still crawling along at only 3 mph. Florence continues to bring tropical downpours, isolated tornadoes and tropical storm force winds to much of the Carolinas.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Virginia Gov. Ralph Northam told Virginians to shelter in place and stay off the roads in anticipation of Hurricane Florences arrival. We anticipate tropical storm force winds, flooding and several inches of rain in parts of the state, he said.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As we prep for #HurricaneFlorence , we ask that you please do not place any bulk items are yard waste curbside. On that note, reminder that Thursday and Friday sanitation routes will run on Wednesday, September 12. Thanks for your help with this.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rains from #Florence cause collapse at NC coal ash landfill, We have a look at the damage on @cbs46 News",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Critically ill patients supported by respirators in ICUs may develop weakness from drug treatment, not illness",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Cancer patients and those who care for them who are in the path of #HurricaneFlorence need to prepare a plan for yourself, including all the information you will need to continue your treatment:  #bcsm #gynsm #lcsm #ColorectalCancer #ProstateCancer",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flooding - road blocked in #Charlotte on N TRYON ST north of W 12th St #traffic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fresh #TBone steak from thefarmersrail grilled to perfection. With some fresh local peppers and onions. #NardGrills #beef #propane @ Copley Township Cemetery,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Coast Guard rescues boatload of dogs from Florence flooding #infinitefireinc #coastguard #rescuingbeagles #hurricaneflorence #floods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@cher I hear #CrookedDonnie #trump, the #LiarInChief, is going to survey #HurricaneFlorence damage. Hes bringing Bounty paper towels this time because Bounty is the quicker picker upper!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I am pretty torn up today on 9/11. #NeverForget but also now remembering Hurricane Sandy from 2012 because of Florence bearing down. The East River overflowed down my block. It washed through my Citibank- all the safe deposit boxes below the water line were flooded.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"The CVRC will close at 5pm today Wednesday Sept. 12, and will reopen at 9am on Monday Sept. 17. For immediate assistance, please contact the Family Service of the Piedmont at 336-273-7273 or the UNCG Police Department at 336-334-4444 (Emergency) or 336-334-5963 (Non-Emergency)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"The sun provided beautiful backlighting of this Shamrock Orb Weaver (Family Araneidae, Araneus trifolium) during the University of Guelph Bug Day (@guelphbugday). Great event!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@Pataltschul Ummmmsure hoping you have stocked up on Martini supplies. ἷ8ἷ8 ὠ2 #HurricaneFlorence,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"#Irene was a mere #TropicalStorm when it parked over the Connecticut Valley for 36hours and destroyed 95% of the bridges in #VT -- I know, I was there.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hurricane Florence has taken everything from so many people, so Ive decided to give back. I will be doing three charity streams @  to support the #RedCross who is providing food, comfort and other emergency support to those affected by #Florence.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Who’s coming out tomrrw to #Defjam/jets official Home Game Tailgate party Free food and Drinks Sponsored by @DefJamRecords And ya boy SHAMPOO on the grill so u already knowὪ8Ὢ8Ὢ8Ὢ8Ὢ8music by,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"#HurricaneFlorence is forecast to be the strongest hurricane ever to hit North Carolina - we have continuing coverage, including an interview with @FEMA director Brock Long",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burton’s tail is a blur in the background! Apparently he is quite excited to donate for the first time ὠ1 #dogsdonate #canadiananimalbloodbank #dogdonatetoo #universaldonor @ Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Defense Logistics Agency, Distribution in New Cumberland offers support in relief efforts for Hurricane Florence  @NC17070News @NewCumberlandPA @cumberlink",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Wow! #Florence concerns shifting to widespread flooding. Our @MyNews13 crews are in the middle of it all, capturing incredible images like these.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Florence and Chinquapin rescued from #florence flood waters ready for their live shot with @ShannonBream on @FoxNews - remember @DCLuckyDog trying to find forever homes pls help,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Numerous aircrafts were damaged at an airport in South Carolina as heavy winds tore through the Marion County area. Hangar was also destroyed #Florence,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hurricane Florence kills 4, including infant, in North Carolina, officials say - CNN #HurricaneFlorence2018 Every Storm is different! WE MUST BE RESILIENT in the MIDST OF THE STORM, AND BY SO LISTEN TO YOUR STATE OFFICIALS UNTIL IT’S OVER! Blessings ᾘ5",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Important #geospatial #SituationalAwareness for #HurricaneFlorence ἰE @WCraigFugate @GISPublicSafety @Esri_Nonprofit @geotellus @RyanLanclos @pjdohertygis @densaer @jcrowley @CalOES_Dir @InfraGard @CSARN_Updates @ZFTWARNING @esouthersHVE @Steven_Ramage @GEOSEC2025 @geo_neill ὟA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Urging all on the east coast to be safe during #hurricane #florence. Hyster recognizes the dedication of the first responders and emergency management personnel who will be working long hours in the next few weeks. Get the latest from @weatherchannel.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Your #NationalGuard is Always Ready, Always There to support civil authorities responding to #HurricaneFlorence Follow all the latest on our response on our microsite:  If youre in the affected area, heed official guidance, be prepared -- and stay safe!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Right now you can help out hurricane Florence victims ahead of the storm by donating cases of water at the Pilot location at 410 Merchants Drive. Big R and Billy Kidd are on location from 6 to 8 taking your water donations for Remote Area Medical! Get there!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Hurricane Florence could leave deadly diseases, illnesses in its wake: A look at what to watch for",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Can you recommend anyone for this #job? Senior FP&amp;A Operations Manager -  #Finance #Norwalk, CT #Hiring #CareerArc",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mayor of New Bern, North Carolina, a town that appears to be hit the hardest as Hurricane Florence nears North Carolina coastline, discusses flooding conditions, and says 14,000 customers are without power.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The @RedCross is sending over 700 volunteers from all over the US to the Southeast to help those affected by Hurricane Florence. Including several volunteers from the Tri-State ! This Emergency Relief Vehicle JUST took off for West Virginia ! #SafeTravels #MakingADifference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"The beloved Wilmington, NC, a.k.a. Tree Hill,” is preparing to endure Category 4-5 #HurricaneFlorence. Please stay safe and evacuate if needed. Sending love and prayers to those being affected.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"In anticipation of #HurricaneFlorence, Ive signed a public health emergency declaration for Virginia. As @POTUS said, were prepared to support communities that need our help and are working closely with state health and emergency management officials.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#HurricaneFlorence 7 Interesting Videos Showing Ways To Protect Your Home Or Business From Floods [Videos],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun Nov 4th #GHOE #SUNDAZE are always LIT ὒ5 ..STILL FREE ENTRY ALL DAY! .. STILL THE PRETTY WOMENS PLAYGROUND .. STILL SLINGING THE BEST DRINKS IN THE CITY Games Ἳ2 Food by,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
General Tso’s taco today!!! Help support FOO and @oatlandisland while noshing on this delight! #tacotuesday #tacosforacause #pawsandclawsunited @ Bull Street Taco,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How to create a family emergency plan ahead of #HurricaneFlorence #Florence #StormTrack2 #2Cares,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Officials in Virginia Beach are scaling back sheltering operations as predictions show #hurricaneflorence moving southward, but they’re warning residents to keep an eye on the forecast as messages from emergency managers.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We Buy/Sell/Trade Daily Located in downtown Frederick 125 S. Carroll St. Suite 175 Shop online 24/7 at  Nas Tee Size Small $250 Candle Tee Size Large $60 Water Arc Hoodie Sz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Evacuation shelter #HydeCounty #NC Location: Knightdale High School 100 Bryan Chalk Lane Knightdale ➡️ PET FRIENDLY shelter opens at 2pm, Tues 9/11 #HurricaneFlorence #Florence #NorthCarolina",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FMCSA issued a regional emergency declaration for 11 East Coast states and Washington, D.C., ahead of #HurricaneFlorence.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ἰ0Ὂ6#RAIN This is probably not the most welcoming image right now. But, rain and water is one of the most essential elements for life. Even tho I hate it, I respect it. God bless those folks who are, have been and will be affected by the effects of hurricane Florence!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Stopped traffic in #Philadelphia on I-76 WB between University Ave and Vine St Expwy, closed due to flooding at Vine St Expwy #traffic",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"MaxMotive Grand Opening - Classic, Muscle &amp; Custom Vehicles - Car Show - Judged Car Show with Cash Prizes - 6 Top Prizes - Multiple Category Classes Food, Band, DJ, Giveaways and Over",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Four-footed evacuees are arriving to the Treasure Coast. #Florence,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Trump admin official posts 10 yo footage of AC during Hurricane Ike and wants you to think its CNN faking the flooding post Florence how sick do you have to get B4 they carry you away? This. Is. Your. Government. On. Crack.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Airbnb activates free housing program for Hurricane Florence evacuees, relief workers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Don’t forget that Maxwell residents are offered two complimentary fitness classes a week! Tuesdays and Saturdays are YOUR days to get FIT Ἴ3ἿD‍♀️ὊAἿDἼBἿE‍♂️ @ The Maxwell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mandatory evacuation orders rescinded for the evacuation zones in the southern conglomerate coastal counties - except Edisto Beach. All other residents still under Mandatory evacuation order in coastal evacuation zones.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Damage assessment underway in Swansboro, NC in Onslow County where a line of six utility poles are snapped and will need replacing from #Florence",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"We had an amazing two days of teamwork to raise more than $18,000 for Hurricane Relief ahead of #Florence hitting the Carolinas. @CUTimesReporter put together this fantastic story about it today. #CreditUnions #PeopleHelpingPeople #Hurricane",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#HurricaneFlorence makes landfall, bringing #floods, heavy rain, and 80 mph winds to the Carolinas. Live updates via @businessinsider:",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Extensive tree damage near Wrightsville Beach. #NCwx #Florence,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This is not a true photo folks! Its shared every single time theres flooding anywhere. Stop the nonsense! #Florence,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
After fight pizza ἵ5 is the best pizza #rpma #rochesterny #food #pizza @ Perris Pizzeria Pub,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7 super easy ways to help families impacted by #HurricaneFlorence . All charities listed have been vetted by Charity Navigator so you can feel confident your donation will do the most good. @CharityNav -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"I cannot say enough about the amazing work the #CajunNavy did in Houston during Hurricane Harvey. If you need help, reach out to them.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#HurricaneFlorence immobilizing emergency crews before a major event. shit happens fast where white folk live #puertorico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.5 going on 15 #mooshutrainers #sandals #lucy #ruffles #children #childhood #mommyblogger @ Pennsylvania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Some great info and tips here by Christopher Lawton fm ⁦@1stOptSafety⁩ on basic contingency planning if you are looking to cover or providing emergency response assistance to hurricanes this season. #hurricaneflorence #ngosafety #journalistsafety,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The death toll in the Carolinas is now 18 in the wake of #HurricaneFlorence. Heavy flooding is still an issue.  via @11AliveNews,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"How South Carolina will help the families of players affected by Hurricane Florence: How South Carolina will help the families of players affected by Hurricane Florence Sept. 11, 2018 As questions linger about Hurricane Florence’s impact on South",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
This image gives a true perspective of the amount of Florence’s rainfall and shows how accurate the Weather channel’s water level graphic depicted the impact of the storm’s downpour. #Florence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"How to protect your pet, in case Hurricane Florence hits Hampton Roads -  WVEC  via @GoogleNews",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @Helenhs: At least Canada’s President has expressed his condolences over the deaths from hurricane Florence.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"People during hurricane season be like. Them. You need water? Me. Please, thank you so much!! Them. No problem, I gotchu. Ὀ1‍♂️ #HurricaneFlorence",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Help us support those affected by Hurricane Florence in the Operation Sunshine” Project! Donate school supplies, clothing, toys, etc. to the school’s main lobby ASAP. A few items will go a long way!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Always saddened to see the damage from these events. The physical damage and the impact it has on people’s lives. #FirstResponders #hurricaneFlorence #publicworks,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hurricane Florence has almost made landfall. According to WRALs Meteorologist Elizabeth Gardner, Winds should top out at 150 mph. Projected to dump 7-12 inches of rain! Prepare your home against risks of flooding!   #HurricaneFlorence #WRAL #DurhamNC",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This may be the first delivery on a motorcycle for the #ConvoyofCare at @wsbtv to benefit victims of Hurricane Florence ἼD !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@RichlandSC, @VisitOrangeburg open up high schools as shelter for hurricane evacuees #shelter #evacuees #Florence. Learn more:",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @TheCrossover: Michael Jordan, Charlotte Hornets and the NBA have teamed up to help victims of Hurricane Florence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Because of very heavy rainfall from Tropical Storm Florence that caused major flooding around the area, it made travel very difficult as flood waters up to 2 or 3 feet can die out their vehicle engine. ~Allen",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Our thoughts are with all of our East Coast farmers, ranchers &amp; rural communities as they prepare for #HurricaneFlorence. Please check your local #FarmCredit associations website &amp; social media accounts for more information about office closures.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Contact us at citydesk@bristolnews.com if you will be affected or plan to help those affected by the hurricane. @heraldcourier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HELP CASPCA CLEAR THE SHELTER! We want to help areas impacted by Hurricane Florence and we need to open up some kennels and cages. Tomorrow, Monday, and Tuesday, adoption fees for all",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"From our EM team: local #Florence forecasts currently show a 2% chance of hurricane-force (74mph+) winds, 9% chance strong tropical storm-force (58mph) winds, and a 43% chance tropical storm-force (39mph) winds. Preparedness for flooding encouraged. More:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wow what a change. I dont remember FL having that many tornados after a hurricane. Billy Laverne Kellar for president Florence spawns reported tornadoes in Virginia, leaves at least 1 dead",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"My thoughts and prayers are with everyone on the East Coast, especially all those at our @ConferenceUSA institutions, as Hurricane Florence approaches",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"D3 Things To Know: 1 - A student was stabbed to death in a Detroit high school. 2 - Hurricane Florence hits the Carolinas. 3 - Six people, including the gunman, are dead after a shooting in Bakersfield, CA.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"#Florence weakens to tropical depression, but flooding threat remains severe: Fox News  | More w/ Eco-Search:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"#NorfolkVA after this weekends rains BEFORE #HurricaneFlorence lands. We HAVE to address the way we manage #stormwater here and everywhere. Minimize disaster relief, build more BMPs! #Permeable #PICP #RainGarden #SaveTheBay #Infrastructure #GreenInfrastructure #LEED #SITES",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Checking the damage from Hurricane Florence on the Pamlico. #hurricane #florence #flooding #surge #pamlico #pamlicoriver #lifeoutdoors #brave #ἰA #ἲA #Ὂ6 #surge #crest @ Pcs Phosphate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The victims of #HurricaneFlorence in NC and surrounding area that they ALL feel Gods Love and Protection as promised in His Divine Word for #believers in Jesus holy name. Amen!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
.@NewmanKrissie leads the way out of #RescueRanch with @code3associates as they head to heavily impacted areas from #hurricaneflorence for animal rescue and care operations.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT Virginia! It’s important to know your zone! Please get prepared for Hurricane Florence AND PLEASE KNOW YOUR ZONE. If you are in Zone A, you need to prepare HEAVILY. Zone D, least likely for flood damage. Click the link for info on your area:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HURRICANE YETI IS MAKING LANDFALL TONIGHT AT 9:30 in Belmont, NC! Friends Sports Bar is the place to be tonight! We got Beer, Food, Liquor and Wine! All the Hurricane Prep stuff you need.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volunteering as Shelter Nurse with the Capital Area Medical Reserve Corp! How very little can be done under the spirit of fear” - Florence Nightingale #nursing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A glimpse inside GPDs safety briefing for the overnight shift. Dozens of GPD officers will be all throughout the community tonight as we brace for the impacts of #HurricaneFlorence. Please keep them in your prayers!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
