tweet_text,predictions_event_type,event_type_label,class_label
A Skycrane Helicopter makes a precision water drop on a fire. Wow! ὒ5Ὠ1ὒ5 #Firefighters #California #Fires #FridayFeeling #FlashbackFriday,wildfires,wildfires,other_relevant_information
"Authorities have redoubled efforts to find more victims of the deadliest wildfire in California history and to account for nearly 1000 people listed as missing, with forecast rains expected to hinder the search. #7News",wildfires,wildfires,missing_or_found_people
Say it with me folks: FOREST FIRES CANT MELT STEEL BEAMS,wildfires,wildfires,not_humanitarian
@sassymouth7 @4annegs @CNN 84 confirmed dead in the Camp fire in Northern California.,wildfires,wildfires,injured_or_dead_people
@shannonrwatts Does this individual ever believe what he’ sees? Gun Control- Ppl’s fault. Not the fact ANYONE can buy a gun ANYWHERE without any question. Now California Fires- Nothing about the devastation!! Ppl could have done more by looking after and raking their Forests! DUH!! ᾒ1 ὆8‍὆9‍὆7‍὆7ὒ5ὤFᾗ5,wildfires,wildfires,not_humanitarian
"If you use my two hashtags #CampFireJamesWoods (north fires) and #SoCalFiresJamesWoods (south fires), people can scan tweets by searching those hashtags. My many followers will retweet your info! It’s like a community bulletin board.” Explained belowὄ7ὄ7",wildfires,wildfires,not_humanitarian
"Can’t stop worrying about my friends and people suffering in CA. There are a few ways to help: North Valley Community Foundation, California Community Foundation’s Wildfire Relief Fund, United Way of Northern California, North Valley Animal Disaster Group❤️",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @RealDLHughley: Five people were killed in their vehicles trying to escape Northern California fire - The Mercury News,wildfires,wildfires,injured_or_dead_people
"RT @YahooNews: California wildfires have already claimed 66 lives, with another 631 still missing",wildfires,wildfires,injured_or_dead_people
@UnfollowTrump Who wrote this. We know what Trump thinks about the California fires and none of us will forgive him the earlier tweet,wildfires,wildfires,not_humanitarian
lady gaga helping the people who were affected by the california wildfires. this woman do more than the actual president.,wildfires,wildfires,rescue_volunteering_or_donation_effort
Troops sift through ruins as California wildfire death toll rises,wildfires,wildfires,injured_or_dead_people
Are they secretly burning more homes down that already survived the fire? Why wont they let residents back into their homes if their homes are still standing?,wildfires,wildfires,displaced_people_and_evacuations
"At least nine people are dead, tens of thousands more are out of their homes which will likely burn to the ground, 90k+ acres of land is charred and the thousands of homes that stood there are piles of rubble. Yet, the POTUS highlights forest management policy? Incredible.",wildfires,wildfires,injured_or_dead_people
A judge overseeing a sentence against Pacific Gas &amp; Electric Co. for a deadly pipeline blast in 2010 wants to know any role it had in a California wildfire that killed dozens.,wildfires,wildfires,other_relevant_information
RT @komonews: Local firefighters join wildfire fight in California as families assess damage to homes --,wildfires,wildfires,rescue_volunteering_or_donation_effort
The death toll in the Northern California wildfire is now 29. Two more died in a wildfire on the other side of the state.,wildfires,wildfires,injured_or_dead_people
Death toll from California fires now at 25 (14 bodies found today) as fear and devastation continue to increase,wildfires,wildfires,injured_or_dead_people
.@SophiaBush talks about how #GivingTuesday and the entire holiday season are excellent opportunities to help those affected by California wildfires. #CheddarLIVE,wildfires,wildfires,rescue_volunteering_or_donation_effort
"The death toll has grown to 29 in a Northern California wildfire, matching the deadliest wildfire on record in California history→",wildfires,wildfires,injured_or_dead_people
May all my friends and family be safe and my thoughts and prayers to out to the ones were hurt and lost loved ones during these tragic fires in California.,wildfires,wildfires,sympathy_and_support
"HORROR FROM ABOVE. These are the charred remains of hundreds of homes in Coffey Park, a subdivision in Santa Rosa, #California. This is #drone video of what massive fires left behind. #CaliFires #CampFire #WoolseyFire #Drones #SantaRosa (via Josh Haner, NYT)",wildfires,wildfires,infrastructure_and_utility_damage
"RT @BuzzFeedNews: The Camp fire, which has destroyed almost 14,000 residences and more than 500 businesses, is 95% contained",wildfires,wildfires,infrastructure_and_utility_damage
"#RHOBH Denise Richards And Eileen Davidson Share Photos, Offer Updates On The State Of Their Homes Amid Woolsy Fire RHOBH cast member Denise Richards and former star Eileen Davidson were impacted by the wildfires in Southern California.",wildfires,wildfires,other_relevant_information
"Troops search for 130 missing in California wildfire, death toll climbs to 56   #news #breaking #trump",wildfires,wildfires,missing_or_found_people
"Starting today through Nov. 27, buy one bra and ThirdLove will give one bra to a victim of the California wildfires.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"So Ryan Zinke, Secretary of the Department of the Interior, just went on Breitbart to blame environmentalists for the fires in California",wildfires,wildfires,not_humanitarian
Actually fires have worsened due to climate change which has affected rainfall especially in areas in California.,wildfires,wildfires,other_relevant_information
"Ive just posted a new blog: Violent Fires in California: At Least 9 Dead, Malibu Threatened",wildfires,wildfires,injured_or_dead_people
"See how the deadly Camp Fire in California spread over its first 12 hours, at one point consuming a football fields worth of land every second",wildfires,wildfires,other_relevant_information
"For those who’d like to assist victims of the still-raging Camp Fire in CA, our colleagues at @NVCF operates the Camp Fire Evacuation Relief Fund, which supports both immediate needs and long term recovery. See also:",wildfires,wildfires,rescue_volunteering_or_donation_effort
"#Death toll rises in wildfire that swept Paradise, #California - Nov 18 @ 7:01 PM ET",wildfires,wildfires,injured_or_dead_people
APPARENTLY THERE ARE NO EXPERTS IN CALIFORNIA. WHERE ELSE DO WE SEE FIRES LIKE THIS Trump needs to listen to the experts because clearly he isnt one of them: California Rep. on wildfires  #news #feedly,wildfires,wildfires,not_humanitarian
Martin Sheen Found After Son Charlie Sheen Reports Him Missing Amid California Wildfires,wildfires,wildfires,missing_or_found_people
"Authorities moved to set up a rapid DNA-analysis system and bring in cadaver dogs, mobile morgues and more search teams in an effort to find and identify victims of the deadliest wildfire in California history, an inferno that killed at least 42 people.",wildfires,wildfires,injured_or_dead_people
RT @TinaDesireeBerg: F off @realDonaldTrump. The fires are being exacerbated by global warming not our environmental laws.,wildfires,wildfires,other_relevant_information
"I really hope everyones okay, and theyre fine. Considering this in the fire in California, it is/was. And also, that their homes are fine. A lot of sympathy for everyone from here in Estonia.",wildfires,wildfires,sympathy_and_support
RT @kron4news: Butte County Sheriffs announce that number of deaths from #CampFire decreased by 3,wildfires,wildfires,injured_or_dead_people
I just wanted to say that every body in America has been aware of the fires and the name of Paradise is imprinted in my mind and I am ὊF sure most of Americans also and dumbfuck doesnt know the name. Embarrassment daily. ὢ1ὢ0,wildfires,wildfires,not_humanitarian
"NEW WILDFIRE DANGER: The wildfires across California are now the deadliest and most destructive in state history -- the Woolsey Fire in Southern California roaring back to life and residents escaping the Camp Fire. @WillCarr is in Paradise, California.",wildfires,wildfires,other_relevant_information
RT PageSix: Ireland Baldwin was accused of looting from her own home during California fires   - FOX5Atlanta,wildfires,wildfires,other_relevant_information
"Translation: I want to open protected areas in California for timber, mining, and grazing so my buddies can get rich off it and Ill do it by not only misunderstanding the current situation but also by using multiple deaths and billions in damage as a political club.",wildfires,wildfires,not_humanitarian
"COSTLY Like the cost of a military parade? COSTLY Like the cost of implementing zero-tolerance, paying private prison companies millions of $$ to build child camps (in rural areas already desperate for support) COSTLY Likely sending thousands of tropps to thr border for a stunt?",wildfires,wildfires,not_humanitarian
California’s Largest Utility Pummeled by Wildfire Risks (#GotBitcoin?) PG&amp;E Corp. suffers worst plunge since 2002 amid fears it faces massive liabilities in connection with the state’s deadliest fire ever.,wildfires,wildfires,other_relevant_information
"At least 11 deaths suspected in California wildfires, as winds set to pick back up Breaking News EmailsGet breaking news alerts and special reports. The",wildfires,wildfires,injured_or_dead_people
Theres now a flash flood watch in wildfire-ravaged areas of Northern California.,wildfires,wildfires,caution_and_advice
This is a warning from the future: people displaced by climate change exacerbated disasters being forced to flee and finding that the government is not ready to help them while realizing that the private sector sees them only as a nuisance,wildfires,wildfires,caution_and_advice
@brycetache #ThanksgivingEve love and peace to all suffering from the California wildfires.,wildfires,wildfires,sympathy_and_support
Israeli Aid Group Sends Rescue Team to California Fires,wildfires,wildfires,rescue_volunteering_or_donation_effort
Approaching storms raise threat of mudslides in California burn areas - Los Angeles Times Fire ὒ5 &amp; Water Ὂ6 Sounds Biblical.,wildfires,wildfires,caution_and_advice
"President Trump erroneously suggested raking the forest floors couldve prevented the lethal California wildfires, and made other bizarre, inexplicable comments",wildfires,wildfires,not_humanitarian
"The Camp Fire is the deadliest in California’s history, claiming over 70 lives. Thousands of homes have been destroyed. More than 1,000 people are still missing. And the fire continues. Now’s the time to come together. Find out how you can help here:",wildfires,wildfires,injured_or_dead_people
".@POTUS arrives in California to tour the devastation from the wildfires, with plans to meet with firefighters and state officials.  TY for coming to our state @realDonaldTrump. We are glad you are looking out for us! #KAG",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @thehill: Aaron Rodgers donates seven-figure sum towards relief efforts to combat California wildfires,wildfires,wildfires,rescue_volunteering_or_donation_effort
"If you are interested in helping those affected by the California wildfires or volunteering your services, the below link provides useful information.",wildfires,wildfires,rescue_volunteering_or_donation_effort
Death Toll from California’s Deadliest Fire Ever Hits 87,wildfires,wildfires,injured_or_dead_people
"12 people were killed in the mass shooting in Thousand Oaks California Less than 24 hours later, the grieving community has been forced to evacuate due to the wildfires that has has claimed the lives of 9 people and forced 250,000 people from their homes This ὃ4 a** tweets ὄ7ἿE",wildfires,wildfires,injured_or_dead_people
Searchers are sifting through rubble and ash for the remains of wildfire victims in Northern California before expected rain can wash the evidence away. @WWLP22News at Noon.  #Campfire #Californiawildfires,wildfires,wildfires,rescue_volunteering_or_donation_effort
Seventy one confirmed dead. Unimaginable.,wildfires,wildfires,injured_or_dead_people
RT @businessinsider: Before-and-after photos show the devastating destruction in Malibu as the California wildfires rage on,wildfires,wildfires,infrastructure_and_utility_damage
At least 63 are dead and more than 600 are missing in California’s deadliest fire in state history - Los Angeles Times,wildfires,wildfires,injured_or_dead_people
"RT @emo_princess91: Please share, this a legit go fund me. If you can’t help, please share. Camp Fire Start Over Fund",wildfires,wildfires,rescue_volunteering_or_donation_effort
"IQ TEST: If California’s fires are caused by climate change, and if driving cars produces CO2 that accelerates climate change, then didn’t all the motorists of California cause their own forest fires?",wildfires,wildfires,not_humanitarian
"Forest floors were scarred black, ghostly engravings of a fire that swallowed a town. The Camp Fire burned fields and buildings next to the cemetery. Then the flames just stopped. California’s deadliest fire spared the cemetery.  via @azcentral @DiannaNanez",wildfires,wildfires,infrastructure_and_utility_damage
"Before you get dragged down some Weekly Standard/Trump horse-shit rabbit hole, the fires in So. California are not in forest land, they are in scrub, urban interface areas, as were much of the Santa Rosa fire. Forest management has nothing to do with them. A 7 year drought, yes",wildfires,wildfires,other_relevant_information
Thank you to the hundreds of brave Arizona firefighters assisting our neighbors as they continue to battle devastating wildfires.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"@CAL_FIRE Happy Thanksgiving to all of you there, and job Well Done” on all the fires in California ὄDἿB",wildfires,wildfires,sympathy_and_support
"RT @OfficialJoelF: CALIFORNIA WILDFIRES: - At least 71 dead - More than 1,000 missing - President Trump is visiting on Saturday (Via: @A",wildfires,wildfires,injured_or_dead_people
Delingpole: Brown Fiddled While California Burned - Trump was dead right to blame poor forest management for the California fires,wildfires,wildfires,other_relevant_information
RT @KRCR7: The Butte County Sheriffs Office says the death toll has risen to 56 in the #CampFire.,wildfires,wildfires,injured_or_dead_people
Horse hid in pool to survive California wildfires . THANK GOD! One smart beautiful horse ὀE,wildfires,wildfires,sympathy_and_support
America the World is Laughing at Trump. Just take the leaves an we wont have Forest Fires. This IDOT compared California weather with France.,wildfires,wildfires,not_humanitarian
"Death Toll Mounts To 48 In Northern California Fire, Deadliest In State History",wildfires,wildfires,injured_or_dead_people
@justfakememes  Politics dont cause fires.,wildfires,wildfires,not_humanitarian
Interior Secretary Ryan Zinke blames California wildfires on radical environmental groups for   via @MailOnline,wildfires,wildfires,other_relevant_information
"More than 1,000 breweries have signed on to make Sierra Nevada’s Resilience Butte County Proud IPA. Among them are Redding’s Fall River, Final Draft, Wildcard and Woody’s. Cedar Crest in Red Bluff also is on board. 100% of sales go to Camp Fire relief.",wildfires,wildfires,rescue_volunteering_or_donation_effort
Lets go #BTSarmy ‼️ Tweet/RT #retweet4good to help send funds to those affected by the California fires. Time to #payitforward with a quick tweet!,wildfires,wildfires,rescue_volunteering_or_donation_effort
Smoke From Deadly California Wildfires Reaches New York,wildfires,wildfires,other_relevant_information
#lowlifes ὢ1Pictured: Looters found raiding homes in wake of California wildfires,wildfires,wildfires,not_humanitarian
"CATASTROPHE IN CALIFORNIA — 11 DEAD FOUND BURNED ALIVE (so far) and HUNDREDS OF THOUSANDS FLEEING FOR THEIR LIVES, AND ALL THE PRESIDENT OF THE UNITED STATES HAS TO OFFER HIS OWN PEOPLE IS LIES AND THREATS.",wildfires,wildfires,injured_or_dead_people
"RT @USATODAY: The Kardashians, Lady Gaga and thousands of others evacuated their homes as the California wildfires spread",wildfires,wildfires,displaced_people_and_evacuations
"@TheContemptor You are such an embarrassment. Even if (and they don’t) Finland did rake their forrests, you do know that California has very little rain and Finland has lots of rain and snow—no I guess you don’t know that. And water stops fires—do you know that? Duh!",wildfires,wildfires,not_humanitarian
RT @ClimateCentral: Death toll jumps to 23 as California battles wildfires  via @CBSNews,wildfires,wildfires,injured_or_dead_people
"Authorities say there has been one more fatality in the Camp wildfire, bringing the death toll from it to 85.",wildfires,wildfires,injured_or_dead_people
"Spread the word to people in Southern California who may be displaced from the fires: if you are in need of a place to stay, Airbnb is offering free stays to evacuees, emergency workers, and volunteers.",wildfires,wildfires,displaced_people_and_evacuations
"The death toll from the #CampFire has gone up up to 76. The number of unaccounted for persons also increased to 1,276. As of Saturday, the deadly wildfire in northern #California has burned approximately 149,000 acres of land &amp; is now 55 percent contained.",wildfires,wildfires,injured_or_dead_people
RT @KarenChestney: Wildfires in Northern California kill 23 people; destroy thousands of homes  via @KING5Seattle,wildfires,wildfires,injured_or_dead_people
"Also, check @SierraNevada partnering w/#breweries w/ 100% sales donated 4 #campfire relief. Im drinking #ResilienceIPA while available, and u should 2. #beer #ButteStrong #ParadiseStrong #WeAreAllinThisTogether #HellzArmy @FearRTs @GFXCoach @Demented_RTs @zTriKz @gst_global",wildfires,wildfires,rescue_volunteering_or_donation_effort
#BREAKING via @AP: Sheriff says eight more bodies found bringing death toll to 56 in Northern California wildfire; 130 still on missing list.,wildfires,wildfires,injured_or_dead_people
"@washingtonpost Leave it to @washingtonpost to make @realDonaldTrump into a straw man to defeat. Clearing forests of flammable debris, as is routinely done in the responsible forestry that California bans, markedly decreases the frequency and severity of wildfires.",wildfires,wildfires,not_humanitarian
"HAMO has just shipped 18,000 diapers to families who are victims of the Camp Fire. Butte County Community Action will distribute the diapers to the many fire victims who have babies and young children. You can help by giving now:  #DiaperNeed, #CAWildfires",wildfires,wildfires,rescue_volunteering_or_donation_effort
My heart aches for the people of California that have been affected by the wildfire. Seeing video’s and images of the damage has my stomach in nots. Sending my love to you all. Stay safe ❤️,wildfires,wildfires,sympathy_and_support
"good morning myRockworld, As wildfires continue to devastate Southern California, firefighters in one town received a bit of assistance from Dave Grohl when the Foo Fighters frontman stopped by a",wildfires,wildfires,rescue_volunteering_or_donation_effort
"California fires: More than 1,000 names on list of people reported missing",wildfires,wildfires,missing_or_found_people
"@AdeDalton @mikebrewer @AntAnstead Mike and Ant would never be mistaken as American - not with their funny accents, and Ants rubber boots :). But you have to give em credit for moving to California, where the weather is amazing (minus the fires).",wildfires,wildfires,not_humanitarian
Ὥ1 BizPac Review News Ὥ1 ὄ9 Trump is hot over California’s mismanagement leading to fires; threatens to halt fed funds over it  #MAGA ἟A἟8 ￼￼#2A #Prolife,wildfires,wildfires,not_humanitarian
"Heavy rain this week could help quench the Camp Fire burning in Northern California. But it could also cause flash flooding and mudflows, further endangering residents already devastated by the deadliest and most destructive wildfire in the states history",wildfires,wildfires,caution_and_advice
RT @JimmyWayne: Want to help the fire victims in California? Here’s how.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"If youre looking for legitimate relief organizations to help those affected by the CA fires, I found this link: How to Help Those Affected by California Wildfires - Consumer Reports",wildfires,wildfires,rescue_volunteering_or_donation_effort
"RT @D_PlaidShirtGuy: No this isnt hell, This picture was taken above the California fires. #California",wildfires,wildfires,other_relevant_information
"From @CAFirefighters Pres. Brian Rice: The presidents attack is ill-informed, ill-timed and demeaning to victims and to our #firefighters on the front lines. #CA fire victims need support instead of recrimination and blame. Full statement HERE:",wildfires,wildfires,sympathy_and_support
RT @LeeLighthorse: Unburned trees surround melted cars and homes. These are not Forrest fires. California is under attack.,wildfires,wildfires,other_relevant_information
RT @AddressLibyan: California wildfires: Death toll reaches grim milestone #The_Address #Libya The Libyan Address Journal,wildfires,wildfires,injured_or_dead_people
Volunteers set aside sorrow and exhaustion to search for Camp Fire victims - The Sacramento Bee,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Prayers for our people suffering, losing everything including lives. Heavy rain could bring relief, misery to areas scarred by Camp Fire",wildfires,wildfires,sympathy_and_support
Cal Fire has taken thousands of photos of buildings destroyed by the Camp fire. They are haunting.,wildfires,wildfires,infrastructure_and_utility_damage
RT @CTVVancouver: The massive California wildfire has killed 29 people and there are still 228 people are still unaccounted far.,wildfires,wildfires,injured_or_dead_people
"California wildfire rages on with 48 dead, dozens still missing - The Mercury News",wildfires,wildfires,injured_or_dead_people
This is where they must have found her: Woman who refused to flee California fire is one of the dead | CBC News,wildfires,wildfires,injured_or_dead_people
✨BLACK FRIDAY SALE FOR A CAUSE!✨ We are teaming up with three of our friends to offer your amazing savings while helping animals effected by the California wildfires! Any of the three codes below will get you,wildfires,wildfires,rescue_volunteering_or_donation_effort
"As of Monday about 60 people had provided DNA samples. Confusion and conflicting information, the inability of relatives to travel to Northern California and mistrust of the government may be contributing to the low number.",wildfires,wildfires,other_relevant_information
"Teachers, aides and bus drivers help rescue students in Northern California from a fast-moving wildfire that is the states most destructive blaze since record-keeping began.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"Already 29 people dead. Another 220+ missing. 111,000 acres. 25% contained. Just one of the huge fires currently blazing in California. Read up:",wildfires,wildfires,injured_or_dead_people
RT @Nova969News: .@Gerard has become the latest big to lose his home to the California wildfires. The death toll is 25.,wildfires,wildfires,injured_or_dead_people
RT @thedailybeast: Trump blames the California fires on mismanagement as the death toll climbs,wildfires,wildfires,not_humanitarian
California Communities Step Up To Get Thanksgiving Meals To Camp Fire Victims,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Nine people died fleeing the #Campfire ,250,000 evacuated in #Woolseyfire with hundreds of homes burned to the foundation.",wildfires,wildfires,injured_or_dead_people
44 people now confirmed dead. #WoolsleyFire #CaliforniaFires #CaliforniaWildfires,wildfires,wildfires,injured_or_dead_people
RT @NYDailyNews: North California wildfire death toll up to 9,wildfires,wildfires,injured_or_dead_people
RT @NBCNews: LATEST: Death toll in Camp Fire in Northern California rises to 83; 563 remain unaccounted for,wildfires,wildfires,injured_or_dead_people
"Trump threatens to withhold California fire aid, citing states gross mismanagement of forests",wildfires,wildfires,other_relevant_information
"Gov.-elect @GavinNewsom has responded to President Trumps tweets about the California #wildfires, saying that this is not a time for partisanship. Read more &gt;&gt;&gt;",wildfires,wildfires,other_relevant_information
"Affordable Housing Community Destroyed in Camp Fire| Housing Finance Magazine | Developments, Chico, CA, Desiree Gonzalez, Community Housing Improvement Program, California",wildfires,wildfires,infrastructure_and_utility_damage
"California Rethinks Firefighting Tactics, Evacuation Routes for Future Wildfires - Wall Street Journal",wildfires,wildfires,displaced_people_and_evacuations
@RepCummings look the people in california who have list everything n fires deserve our help and funds b4 a bunch of criminals in that caravan who feel entitlement to our country. Let me tell you something u unfair libtard you dems better start taking up for the American people,wildfires,wildfires,other_relevant_information
@harry9100 @realDonaldTrump California fires is as hot as the relationship between @realDonaldTrump and @IvankaTrump,wildfires,wildfires,not_humanitarian
"@secupp @Mediaite So, what didnt make sense? And what scientists disagree and why? Ive heard for years that Californias lack of proper forestry management, including refusal to remove dead underbrush was leading to more and worse forest fires.",wildfires,wildfires,not_humanitarian
RT @BN9: #CaliforniaWildfires: Crews search for missing people as the death toll rises to 25,wildfires,wildfires,injured_or_dead_people
"NFL quarterback @AaronRodgers12, who grew up in Chico and played football at Cal, has pledged $1 million to #CampFire relief efforts:",wildfires,wildfires,rescue_volunteering_or_donation_effort
"BREAKING: #CampFire in Northern California becomes states deadliest in 85 years, as death toll climbs to at least 29; has burned more than 6,000 homes and scorched 111,000 acres.",wildfires,wildfires,injured_or_dead_people
"Blaming libs for forest fires is the funniest, stupidest distraction tactic in a long line of moronic nonsense from this mouth breather.",wildfires,wildfires,other_relevant_information
@lqdnbboy It is a very unfortunate name but it is called the Camp Fire because it began on Camp Creek Roadthey name fires based on where they originated.,wildfires,wildfires,not_humanitarian
"Relentless California wildfires leave 79 dead, nearly 1,300 others still missing  so funny looking at this moron;; way to closely set eyes and a huge mouth.. looks like a comedian.",wildfires,wildfires,injured_or_dead_people
"(via  ) CNN: Nearly a week after the worst wildfire in Californias history broke out, firefighters are still battling its roaring flames, 48 people have been confirmed dead and evacuees are growing desperate",wildfires,wildfires,injured_or_dead_people
"The much-needed rain is creating more misery for the people forced from their homes by the Camp Fire. While the rain is helping douse the flames, its causing new concerns about too much water.",wildfires,wildfires,other_relevant_information
Thread. Its about wildfires in California. Content warnings absolutely necessary for this topic.,wildfires,wildfires,caution_and_advice
Help for real Americans in California for the fire victims now. Suffering in the rain in tents while illegals enjoy free housing. Stop or cut off all aid to illegals now.,wildfires,wildfires,rescue_volunteering_or_donation_effort
Means the total number across California is now 44 dead in fires that have burned since Thursday,wildfires,wildfires,injured_or_dead_people
RT @DeanObeidallah: California fires: Trump administration now blames devastation on radical environmentalists,wildfires,wildfires,not_humanitarian
Trump’s response to the wildfires in California was deplorable and totally predictable. Hurricane Maria devastated Puert Rico and killed thousands. It should have been Trump’s Katrina” - but expectations are so low for this administration that he’s never held accountable.,wildfires,wildfires,not_humanitarian
"for Christmas I gave a indian school , monies for a coat, scarf , gloves, booths, hat .please REMEMBER ITS BETTER TO GIVE THAN RECIEVE, HOMELESS, HOMELESS VETS, SAINT JUDE FOR CHILDREN , SHRINERS FOR KIDS, FIRE VICTIMS IN CALIFORNIA, MISSIONS WITH KITCHENS TO FEED THE HUNGRY",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @SwagITtOut9: @robbystarbuck Can somebody tell me. what’s going on in California? Why there’s so many fires almost every year? Who start,wildfires,wildfires,other_relevant_information
@BeauWillimon @realDonaldTrump @sacbee_news 6. He REALLY hates Californians 7. He thinks anything bad that happens in California is their own fault 8. He doesn’t like disaster relief -anywhere- 9. He will never accept climate change ever ever 10. All his ideas about fire come from old Smokey the Bear PSAs 11. Never learns,wildfires,wildfires,not_humanitarian
"I added a video to a @YouTube playlist  The Debrief: California fires, possible Israel-Gaza ceasefire, El Chapo",wildfires,wildfires,other_relevant_information
"Kim Kardashian and Kanye West Plan To Donate $500,000 Or More To Help California Wildfire Victims",wildfires,wildfires,rescue_volunteering_or_donation_effort
"With the confirmed death toll at 71 and the list of unaccounted for people more than 1,000, authorities in Northern California on Friday searched for those who perished and those who survived the fiercest of wildfires ahead of a planned visit by",wildfires,wildfires,injured_or_dead_people
"WILDFIRE UPDATE: Nearly 9,000 firefighters are battling the deadliest and costliest wildfire in California history. More than 200 people are missing and 44 people are dead from the wildfire.",wildfires,wildfires,injured_or_dead_people
"Due to the wildfires here in California, 11 people are dead, thousands have lost their homes &amp; the entire town of Paradise is destroyed. Fucking orange dumbass said he doesn’t want to give our state federal funding because forest management is poor.” I fucking HATE him! ὢ1",wildfires,wildfires,injured_or_dead_people
"As people die and 7,000 homes burn to the ground after California’s hottest summer on record, #Trump sends a vile tweet of pettiness, lack of caring for other human beings, and ignorance. It is tinder dry brush that is burning—not a forest. #Climatechange",wildfires,wildfires,infrastructure_and_utility_damage
"Paradise, lost. The wildfire which ravaged a California town — leaving at least nine dead, 35 missing and more than 6,000 homes destroyed — is the most destructive in the state’s history.  #CampFire #CaliforniaFires #Paradise",wildfires,wildfires,infrastructure_and_utility_damage
"BREAKING: Remains of 8 more victims found in Northern California wildfire, raising death toll to 71, sheriff says. More than 1,000 people are now unaccounted for and the list is constantly being updated. Background:",wildfires,wildfires,injured_or_dead_people
"Come on man, people are dead and homes are lost and you default to well if California did a better job managing their forests”. Pathetic.",wildfires,wildfires,not_humanitarian
RT @AP: Experts say the Northern California wildfire that has killed at least 48 is the deadliest in the U.S. in a century.,wildfires,wildfires,injured_or_dead_people
"@ParisJackson Sending out mass healing, love, light, courage and strengthening vibrations to all California residents and all fire &amp; rescue workers. Also invoking and sending forth Water Spirit to aid Earth Spirit from Air/Fire #CaliFires #WaterSpirit #HealingVibrations #PositiveIntention",wildfires,wildfires,sympathy_and_support
At least 74 deaths have been reported statewide due to the wildfires.,wildfires,wildfires,injured_or_dead_people
BCSO reports an additional four fatalities have been confirmed due to the Camp Fire. The victims were located in the Paradise area. One person was found inside a residence and three were found outside of residences. This brings the total number of fatalities to date to nine.,wildfires,wildfires,injured_or_dead_people
"Whether you’re a sports fan or not, State Farm is donating $1 for the Camp fire victims for every re-tweet of this. #retweet4good",wildfires,wildfires,rescue_volunteering_or_donation_effort
Here is a list of supplies needed for the #Camp Fire Restoration Project (Phase 1): -Wattles -Straw Bales (Prefer Rice Straw but any with no or low seed is good) -Wood Chips (Local tree,wildfires,wildfires,requests_or_urgent_needs
"Wildfires rage in California; at least 25 dead, more than 100 missing &gt;&gt;",wildfires,wildfires,injured_or_dead_people
Check out this California Route 66 ornament! All November profits from this design go to wildfire relief efforts.  #giftideas #christmas #CaliforniaWildfires #california #wildfires,wildfires,wildfires,rescue_volunteering_or_donation_effort
"My heart goes out to the families devastated by the Camp, Woolsey and Hill fires. A big thank you to the firefighters and first responders, including the support sent from March Air Reserve Base, for working tirelessly to control the flames and save lives.",wildfires,wildfires,sympathy_and_support
"Raging California wildfires leave at least 31 dead, hundreds missing  via @YouTube",wildfires,wildfires,injured_or_dead_people
Watch: President Trump visits #California areas scorched by #wildfires  #brocklong #donaldtrump #featured #jerrybrown,wildfires,wildfires,other_relevant_information
Trump Mocked by Iran: Perhaps Were Also Responsible for California Fires Because We Didnt Help Rake the Forests-Iran’s Foreign Minister lashed out at Donald Trump after the White House released a statement attacking Iran as an excuse for maintaining support for Saudi Arabia.,wildfires,wildfires,not_humanitarian
This is so fucked up. No Federal aid for #CaliforniaWildfires because @realDonaldTrump is a fucking pussy. Please don’t visit us. We don’t want you in California. #Woolseyfires #ThousandOaks #thousandoaksfire,wildfires,wildfires,not_humanitarian
California is a state I now call home. Lives have been lost in both death and infrastructure. There are brave men &amp; women out there putting their lives on the line fighting these fires. And youre concerned about money?!?! Absolutely cruel.,wildfires,wildfires,other_relevant_information
"The destructive wildfire has been seen last Thursday in California due to which many animals were not rescued at that time. But now, various California community rallies have rescued them and provided some better facilities. #CaliforniaWildfires",wildfires,wildfires,rescue_volunteering_or_donation_effort
The horrific fires in CA remind me of an excellent @99piorg podcast earlier this year on Jack Cohens research into how/why things burn in #wildfires,wildfires,wildfires,not_humanitarian
"#retweet4good Even if you arent able to personally donate, please take a moment to RT this ὄ7 with the hashtag to help raise money for California wildfire relief.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"While toxic air the from wildfires in California closed schools in the area, farmworkers were still forced to work - many without access to masks - or lose their jobs. Shameful treatment of the people who harvest our food. #WeFeedYou",wildfires,wildfires,other_relevant_information
"Californias deadliest and most destructive wildfire has left at least 81 people dead and torched more than 152,000 acres.",wildfires,wildfires,injured_or_dead_people
This Cali fire is no joke. Mass amounts of people &amp; animals in harms way. Please help out in any way you can. Even just to RT info like this.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Flint doesn’t have safe water, the wildlife in Florida is dying because of pollution, California is on fire, our people are desperate. But we have $38 BILLION to hand to an apartheid country committing brutal crimes against Palestinians. #FuckIsrael",wildfires,wildfires,not_humanitarian
