tweet_text,predictions_event_type,event_type_label,class_label
"Performing in Bangalore this September 7th the Friday, with the band Lagori, for a special fundraiser show organised for the relief of Kerala and Coorg flood victims.ὤ2 Tickets",floods,floods,rescue_volunteering_or_donation_effort
The dangers Relief Camp #Volunteers undertaking to get normal daily food and supplies everyday in #Aluva- #Paravoor route feeding 2000 plus people right from buying food in deep waters to lodging the Victims #KeralaFloods #KeralaFloodRelief #KeralaFlood #KeralaSOS #BajrangPunia,floods,floods,rescue_volunteering_or_donation_effort
"In Malappuram (Kerala), the old and frail donates their old age pensions to Kerala Floods 2018 CMDR Funds. The district collector who is receiving it, folds his hands and thanks them. #KeralaFloods Happy Onam!!!",floods,floods,rescue_volunteering_or_donation_effort
"Under HH the Amir @TamimBinHamad directives, $5 million has been allocated to the flood victims of #Kerala. We extend our sincere condolences to the victims’ families &amp; to the Indian people, many who have contributed to Qatar’s development &amp; wishing the injured a speedy recovery.",floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods @cpimspeak MLAs, and MPs donating one month salary to flood relief",floods,floods,rescue_volunteering_or_donation_effort
Aluva @Suriya_offl ladies fans visited and donated food materials and other materials in flood relief camp. #KeralaFloods #KeralaSOS,floods,floods,rescue_volunteering_or_donation_effort
#kerelafloods #virushka extend aid to #strayanimals @AnushkaSharma @imVkohli,floods,floods,rescue_volunteering_or_donation_effort
UAE denies having offered Rs 700 crore aid for Kerala: Playing politics on natural calamities is wrong  via @Merinews #keralaFlood #Kerala #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
RT @keralarailnews: This is outrageous - No automatic refund for cancelled trains during floods @railminindia @piyushgoyal #keralafloods ht,floods,floods,other_relevant_information
"Brilliant thread to those who blame the Dams for the floods. I repeat, #KeralaFloods happened due to 1 in 1000 probability heavy downpour. Cant predict these happenings.",floods,floods,other_relevant_information
"#Keralafloods: #Chiranjeevi and his son #RamCharan have donated 25 lakhs respectively, while daughter-in-law @upasanakonidela has donated 10 lakhs towards the Kerala Relief fund.",floods,floods,rescue_volunteering_or_donation_effort
"After directly responsible for the loss of lives &amp; properties of Keralites by flooding, leaving them to suffer in aftermath, the CM of Kerala @vijayanpinarayi flies to USA for his treatment After all the fund collected a #KeralaFloodRelief is for the personal use of politicians",floods,floods,rescue_volunteering_or_donation_effort
"@sardesairajdeep What logic is that? Kerala flood isn’t the first natural disaster India has seen, compare it with Uttarakhand floods and you ll find out that GOI has been more generous than earlier.",floods,floods,other_relevant_information
District administration Jhajjar conveys its gratitude to all donors who have contributed towards #KeralaReliefFund through District Red Cross Society &amp; Saanjhi Madad.They will be felicitated today in presence of Ld @opsinghips ADGP SOCM #WhenGivingIsNeverEnough #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
UAE is offering USD 100 million as financial assistance for #KeralaFloodRelief But former Indian diplomat Talmiz Ahmad who has served in the Gulf region said that there is a problem in accepting such a huge cash donation.,floods,floods,rescue_volunteering_or_donation_effort
"This is called real work Sudha Murthy , wife of Infosys founder personally taking care of kerala flood relief packaging",floods,floods,rescue_volunteering_or_donation_effort
"After Monday evening, there are risks of #floods in #Chhattisgarh and #MadhyaPradesh. #TheWeatherChannel #MonsoonUpdate",floods,floods,other_relevant_information
"Cant we dip into the vast wealth at Padmanabhaswami Temple to fund post-floods reconstruction of Kerala? After all, this is Padmanabhan’s own country (പപ്പനാവന്റെ സ്വന്തം നാടല്ലേ) #KeralaFloods2018 #IndiaForKerala #KeralaFlood #RebuildKerala #RebuildingKerala",floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods CMDRF Account details: Name of the donee: Chief Minister’s Distress Relief Fund Account Number: 67319948232 Bank: State Bank of India Branch: City Branch, Thiruvananthapuram IFSC: SBIN0070028 PAN: AAAGD0584M Account type: Savings SWIFT Code: SBININBBT08",floods,floods,rescue_volunteering_or_donation_effort
RT @LaLigaEN: #LaLigas thoughts are with all those affected by the flooding in Kerala ἞E἟3 #KeralaFloods #PrayForKerala,floods,floods,sympathy_and_support
"LIVE UPDATES: The Central government has declared #KeralaFloods as a calamity of severe nature, the Ministry of Home Affairs said in a statement, reports PTI",floods,floods,other_relevant_information
flood affected people in kerala should get their accommodation as soon as it is possible there should be no politics at all on the basis of caste.,floods,floods,other_relevant_information
#KeralaFloods I pray to God to give the people of Kerala enough strength to overcome the tragic situation and be an epitome of fearlessness and bravenessὤFὤFὤFὤF @krishnanair88 @narendramodi @PMOIndia @BJP4India @WhoSunilGrover,floods,floods,sympathy_and_support
"My prayers are with people that have been affected by Kerala floods proved so deadly! Lets all show our support for them, as Empathy has no Boundary. Plenty of Dua from Pakistan!ὤF#KeralaFlood",floods,floods,sympathy_and_support
"#Xiaomi india is supplying thousands of fully charged Mi PowerBanks to relief camps in #Kerala, with help of @CNNnews18 . Great initiative. #KeralaFloodRelief #KeralaFloods",floods,floods,sympathy_and_support
Satellite images show how floods have altered Keralas landscape. #KeralaFloods,floods,floods,infrastructure_and_utility_damage
RT @weirdslisteners: Please Donate for Kerala! @NASSCOMfdn @MyKartavya #KeralaReliefFund #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"RT @Ethirajans: 5 #RSS cadres attained martyrdom during #KeralaFloods rescue operations, any Tamil print/digital media except Dinamalar car",floods,floods,rescue_volunteering_or_donation_effort
Please send me the details of verified cases still to be rescude. I am in continuous contact with Helicopter Rescue Team and can help you reach your cases to the official working on it. Only verified cases since the effort is concentrated on the right place. #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
@DettolIndia Can you support kerala flood relief camps with some of antiseptic ites such as dettols bandaid etc,floods,floods,requests_or_urgent_needs
"#Thalapathy #Vijay fans are actively into relief, rehabilitation and charity work for the #KeralaFloods.. #Kerala #VMI",floods,floods,rescue_volunteering_or_donation_effort
Kerala floods: Why India might not accept the Rs 700 crore financial aid from UAE #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
The Kerala government today turned its attention to cleaning of houses and public places which were damaged in the unprecedented rains which ravaged the state. #KeralaFloods Read:,floods,floods,infrastructure_and_utility_damage
"RT @indiawater: With 77 Cases So Far, Leptospirosis Threat Looms Over Kerala After Floods  #KeralaFloods",floods,floods,other_relevant_information
"According to this article , the water level in Idukki dam crossed 2394 feet on 29th Jul evening, was continuing to rise, and CM directed to open shutters on 31st. Why did they wait till 9th Aug to open the first shutter? Any specific reason? #JustCurious",floods,floods,other_relevant_information
India Inc unites to help Kerala flood victims #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
"Heavy rains, #CloudBurst and #floods wreck havoc in #HimachalPradesh. Hundreds of roads have been blocked, dozens of vehicles damaged. Weather office forecasts heavy rains in Himachal Pradesh till Tuesday",floods,floods,infrastructure_and_utility_damage
Frightening Sight of Venomous Snakes Greets Keralites as They Return to Flooded Homes. #RDNewsBits #bangalore @WeAreBangalore #KeralaFloods #Kerala,floods,floods,other_relevant_information
This man’s name is Anup. He is a RSS swayamsevak. He is physically handicapped. He was involved in #KeralaFlood relief operations in Chenagannur. The commitards thanked him for his service by beating him up and breaking his artificial leg. #KeralaReliefRowTwist,floods,floods,not_humanitarian
"Immediate requirement of medicines at CUSAT camp. medicines for diabetes - Metaformin 500mg Dolo 250 Cough syrup Tablets for vomiting and gas trouble Those who can help, please contact Haroon - +919847211127 #KeralaFloods #cusat #KeralaFloodsHelpNeeded",floods,floods,requests_or_urgent_needs
@Cristiano a fake news spreading in India about ur donation to kerala floods.#KeralaFlood .,floods,floods,other_relevant_information
Maharashtra CM @Dev_Fadnavis announces 20crore fund for #KeralaFloodRelief . #StandWithKerala #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods | We will continue langar sewa in Kerala till there are people who will need food. As per Guru’s teachings, we cannot let them sleep hungry, said a volunteer. @divya5521 reports",floods,floods,rescue_volunteering_or_donation_effort
"There is no greater joy than being able to do something for others. Our team of volunteers and staff worked through the day and the whole evening to sort, pack, label and load family support kits. The vehicle is leaving now for Alappuzha #KeralaFloods #HeroesofHumanity",floods,floods,rescue_volunteering_or_donation_effort
"Hanan, who received ₹1.5 lakhs from well-wishers after a photograph of her selling fish to support her family and fund her education went viral, has donated the money to CMDRF. #keralafloods #keralafloodrelief",floods,floods,rescue_volunteering_or_donation_effort
Today Dynamic MLA @AslamShaikh_MLA Dispatched Relief Materials to @INCMumbai for the Flood Effected Peoples in Kerala State.Which will be send to Kerala from the Mumbai Congress Office.,floods,floods,rescue_volunteering_or_donation_effort
#ONGCForKerala Once again Oil and Natural Gas Corporation Company gave its helping hand to the #SaveKerala By providing 3 helicopter- Two from Mumbai and one from kakinada to airlift relief material for the flood-hit people of kerala,floods,floods,rescue_volunteering_or_donation_effort
Some Christians humiliated the #Dalits &amp; refused to stay with them in the same camp.They demanded a separate camp. Hindu Aikya Vedi members led by district VP Sreyas S Nampoothiri staged a protest by having food with Dalits in the relief camp. #KeralaFlood,floods,floods,rescue_volunteering_or_donation_effort
please RT as much as possible Paytm is driving donations for #KeralaFloodRelief on their app. You can also donate via this link:,floods,floods,rescue_volunteering_or_donation_effort
@elonmusk Kerala is experiencing heavy floods and landslides. &gt;150 deaths have been reported. Thousands are trapped and death toll increasing by the hour. WE REQUEST IMMEDIATE HELP. ANY RESCUE APPRECIATED #KeralaFloods2018 #KeralaFloods #KeralaSOS #KeralaFloodsHelpNeeded,floods,floods,requests_or_urgent_needs
samgh is taking their revenge against kerala. first they spread false propagandha against CM Relief Fund. Then they told kerala does not need support. now they are blocking foreign Aid. we may struggle.but we will not surrender to Cowdung Samgh. #LetKeralaLive #KeralaFloods,floods,floods,other_relevant_information
THIS IS RIDICULOUS! Why should rescue efforts be held up to make way for a tourist PM?! #PMMustAnswer #KeralaFlood,floods,floods,not_humanitarian
#SOSKerala -- @kapoorkkunals crowd funding platform @ketto has raised Rs 1.2 crore for rehabilitation work in flood-hit #Kerala. #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
"Foreign Aid Received by India in the Last Ten years. 2014-15 : 1,450+ Crore 2015-16 : 2,100+ Crore 2016-17 : 950+ Crore #KeralaFloods #KeralaFloodRelief",floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods I feel goosebumps to see fishermen in rescue mission. This is a boat from Poonthura going through the flooded area in Chengannur. People of Poonthura is yet to recover from the sorrow of Ockhi disaster, still they are in action to save many. Kudos!",floods,floods,rescue_volunteering_or_donation_effort
"Cong says PM discriminating against Kerala, reiterates demand to declare floods in state as national calamity @JaiveerShergill @INCIndia #KeralaFloodRelief #nationalcalamity @PMOIndia #NewDelhi",floods,floods,other_relevant_information
RT @uppath47: SEVABHARATHI volunteers rescue woman &amp; children in kerala flood neck-deep water - report 29. 8. 18,floods,floods,rescue_volunteering_or_donation_effort
"@narendramodi #NoOnam Celebration this Time as We want to #RebuildKerala Again. When We See Flash Floods in Other Places in India,We didnt Understand the Agony &amp; Pain. But #KeralaFloods bought Unlimited Destruction in Kerala. My favourite place #Chenganoor Got Flooded. Hope its Rebuilt Again",floods,floods,sympathy_and_support
"RT @AskAnshul: Shah Rukh Khan’s welfare organisation Meer Foundation donated Rs 21 lakhs to Kerala Floods, not Rs 5 Crore.",floods,floods,rescue_volunteering_or_donation_effort
How #KeralaFloodRelief donations are administered at Chief Ministers Disaster Relief Fund. Initial Loss estimates are above ₹20000 crore( 2.7B$) and your support is needed to rebuild lives and livelihoods Donate at  Get clarity and Fight Propaganda,floods,floods,rescue_volunteering_or_donation_effort
Political parties can accept Foreign funding.. Cannot bring back Nirav Modi &amp; Vijay Mallya.. Can take 1 lakh crore Japanese loan for Bullet train.. Companies can accept foreign investment.. But Flood-ravaged Kerala cant receive foreign aid.. #LetKeralaLive,floods,floods,rescue_volunteering_or_donation_effort
"Emphasising on the nature of alert, the @moesgoi said, It may be noted that the Red alert is the highest alert for issuing heavy rainfall warning and no other alerting criteria than this is adopted by IMD.” 4/4 #KeralaFloods",floods,floods,other_relevant_information
Kerala Floods: UAE envoy Dr Ahmed Albanna said they will stand and they will do whatever they can do for their friends in flood-hit Kerala. #ITVideo #KeralaSOS Watch more videos:,floods,floods,other_relevant_information
RT @Amrita_cmls: Odiya powerloom workers in Surat doing their bit for Kerala flood affected,floods,floods,rescue_volunteering_or_donation_effort
"Kerala flood/ our peoples want everyone help and support. Peoples want food, snaks, water, medicine, sanitary pads and other medical facilities. So many people died and so many people missing flood. Please everyone understand our peoples problems.",floods,floods,sympathy_and_support
Thanks to #OpMadad #OpSahyog || @adgpi has made 13 temporary bridges to reconnect 38 remote areas. Compiled useful information at:  #KeralaFloods @bhartijainTOI @DefencePROTvm @ShivAroor @NDRFHQ Thanks to each &amp; every for your support #KeralaFloodRelief,floods,floods,sympathy_and_support
"My Sincere thoughts, prayers and deepest sympathy to all those heroes. A salute to all the donors across all world. #KeralaFloods2018 #KeralaFloods",floods,floods,sympathy_and_support
"What the Centre has announced as initial aid is a good amount, Pinarayi Vijayan tells @the_hindu in an interview: #KeralaFloodRelief",floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods: One sees a deluge of misinformation and lies claiming the @narendramodi govt has spent 1000s of crores on building statues, but has only released Rs 100 crore for #KeralaFloodRelief, says @Sharanyashettyy. #KodaguFloods #NarendraModi",floods,floods,not_humanitarian
SAI LNCPE commenced a collection centre for the relief materials for flood affected areas in different parts of Kerala. Please contribute liberally in terms of goods (food items/Linen etc.) to mitigate the distress of those affected. Let us stand united in this hour of crisis”.,floods,floods,rescue_volunteering_or_donation_effort
"Dear @RahulGandhi , What was reason for not declaring 2013 Kedarnath similar sort of Floods as Natinal Disater ??? Do ask your Puppet and Demand. Is this Real Demand or Election Motivated Demand ? #KeralaFloods",floods,floods,not_humanitarian
Thousands are stranded and we stand with Kerala till the last person is safe and secure and rehabilitated. Will you stand with us? Donate now  #LiveUnited #UnitedWayofBengaluru #DonateNow #DonateForFloodRelief #KeralaFlood,floods,floods,rescue_volunteering_or_donation_effort
Did Kerala’s geography both aid and hurt flood relief operations?,floods,floods,not_humanitarian
Essential food supplies are being sent. Every contribution counts. Donate here  #KeralaReliefFunds,floods,floods,rescue_volunteering_or_donation_effort
"Kerala floods have ravaged thousands of homes and killed over 300 people so far. As lakhs still remain trapped, stranded, missing, and displaced in relief camps, we have also started a donation drive to collect money and help Kerala. #KeralaFloodRelief @MyKartavya @NASSCOMfdn",floods,floods,displaced_people_and_evacuations
"Travancore Devasom opens up 1000s of Temples for supporting #KeralaFloods Travancore Devasom Board which manages #Sabarimala temple &amp; other 1250 Temples will be opening their Gates of Temples, Auditoriums to all #KeralaFloods victims. Respect to President Sri Padmakumar. ὤF",floods,floods,sympathy_and_support
When people come tgthr - we can take care of each others toughest challenges ! Thats the spirit tht binds each one of us as #Indians @asianetnewstv HelpDesk in action 24x7 - tirelessly working to get help to evry call ! #KeralaFloods #KeralaFloods #AsianetNewsNetwork,floods,floods,rescue_volunteering_or_donation_effort
RT @pinkvilla: #KeralaFloods: #KanganaRanaut donates Rs 10 lakh to CM Relief Fund,floods,floods,rescue_volunteering_or_donation_effort
"Vijayawada LPG Territory distributors have come together to Contribute. Flood relief material was handed over by TM, Vijayawada to JC, Krishna District #KeralaFloodRelief @PeethambarantT @Dhanapals6 @BPCLLPG @BPCLimited @somr59 @BPCLSRLPG",floods,floods,rescue_volunteering_or_donation_effort
324 dead; 2 million in relief camps ; thousands stranded still If not now then when? When do u plan to help? Donate now #KeralaFloods #IndiaForKerala #PositiveIndia,floods,floods,injured_or_dead_people
"We have gathered 3K till now. To all those your little bit donation can save one life please help this out.. 50,100,200rs jitna bhi ho sake ap kar sakte hon through Paytm/bhim/tez/phonepe on given number it ll be worth for us and someone else! ὤF #KeralaReliefFund",floods,floods,rescue_volunteering_or_donation_effort
#HelpKerala #KeralaFloodRelief #KeralaFloods #RebuildingKerala #NGOs #Corporates please help @sunita_krishnan @talktosanjai @k_satyarthi @vasudevan_k @NSMlive @vijayanpinarayi @vijayshekhar @anandmahindra @ndcnn @arunpally @GautamGhosh,floods,floods,requests_or_urgent_needs
RT @ShekharGupta: How an IAS officer in Kerala used Facebook to help flood victims Regina Mihindukulasuriya @ReginaDulanjali reports: http,floods,floods,sympathy_and_support
Goa Forward’s Ponda block mobilises relief material for Kerala flood victims #GoaForwardsPondablockmobilises #Kerelafloodvictims. .,floods,floods,rescue_volunteering_or_donation_effort
My thoughts and prayers are with all those affected by the #KeralaFloods lets do everything we can to help them in this time of need.,floods,floods,sympathy_and_support
"#OpKaruna #KeralaFloodRelief @IAF_MCC pilot, flight engineer and the commando describing to the media the various challenges facing by them during the ongoing HADR operations in Kerala. @SpokespersonMoD",floods,floods,rescue_volunteering_or_donation_effort
"Allahabad HC Judges &amp; Staff, SC Staff Members To Donate One Day’s Salary To Kerala Flood Relief Fund",floods,floods,rescue_volunteering_or_donation_effort
Flood Fury | Guwahati school girl donates piggy bank savings to Kerala relief fund  via @Time8,floods,floods,rescue_volunteering_or_donation_effort
"RT @TrollCinemaOff: 200 people have not received food at SN Puram , Pipeline Road ,Aluva . Contact: 9061453387 #Help #Keralafloods",floods,floods,requests_or_urgent_needs
"#KeralaFloods #KeralaFloodRelief ὄ9Indian Coast Guards Rescue &amp; Relief helicopter carried 1000 kg of general medicines,food packets,drinking water,sanitary pads,baby diapers,bed sheets toothpaste etc..&amp; dropped them remotest &amp; inaccessible flooded areas",floods,floods,rescue_volunteering_or_donation_effort
"Javed Jaffrey tweets Salman Khan donated to Rs 12 Cr to Kerala flood, deletes it later - mangalam To get latest news updates from across the globe. Download #PublicVibe (formerly #NewsDistill) from Playstore or Appstore",floods,floods,rescue_volunteering_or_donation_effort
"@RahulGandhi goes all the way to Germany, meets German Minister &amp; discussess Kerala floods. Wish he showed this concern staying back and helping people. #KeralaFloods #keralaaidpolitics #",floods,floods,sympathy_and_support
#KeralaFloods Thats @IAF_MCC Souther Air Command AOC-in-C Air Marshal B Suresh engaged in relief ops today. @OnmanoramaLive,floods,floods,rescue_volunteering_or_donation_effort
@vijayanpinarayi @CMOKerala There is no lack of food or essentials in the state: @CMOKerala @vijayanpinarayi on #KeralaFloods #IndiaForKerala #StandWithKerala #DoForKerala,floods,floods,other_relevant_information
Sex workers generous donation for Kerala floods! #KeralaRelief #KeralaFloodRelief #kerala @anupamahere @nambessan_ramya @NivinOfficial @i_nivethathomas  #news via @igtamil,floods,floods,rescue_volunteering_or_donation_effort
"The devastating floods in Kerala have caused enormous damage and loss. In this time of hardship, let’s pray for our brothers and sisters and help them rebuild Kerala. #KeralaFloods",floods,floods,infrastructure_and_utility_damage
"Terrific new issue of @palliumindia newsletter packed w #KeralaFlood relief info Need 4 manpower – nurses, doctors, social workers &amp; volunteers &amp; donations! Let us not leave them adrift Home visit journals &amp; much more!  via",floods,floods,rescue_volunteering_or_donation_effort
"Tragic to see Kerala battling one of the worst flood disasters. Lets remember the people affected, in our prayers &amp; support them in whichever way possible! #StandWithKerala #PrayForKerala",floods,floods,sympathy_and_support
#Kerala #KeralaFloods #KeralaFloodVictims @vijayanpinarayi #KeralaFloodRelief #Punjab #KeralaDonationChallenge People From Kerala Chant Thanks For Punjab” As They Unload Relief Material.,floods,floods,rescue_volunteering_or_donation_effort
Please pray for Kerala !! It needs help let’s all unite and help!! Small donation can make big difference!Even Kodagu(Coorg) in Karnataka is flooded!! Please help guys!! #KeralaDonationChallenge #KeralaFloodsHelpNeeded #KeralaFloodRelief #KodaguFloods,floods,floods,sympathy_and_support
RT @abhijitmajumder: Who is exploiting #KeralaFloods? Why have airfares gone through the roof? ⁦@AninBanerjee⁩ reports for ⁦@MyNation⁩ http,floods,floods,not_humanitarian
"Best story I laid my hands on, today: A Bengal village became prosperous after villagers find job in Kerala, is raising funds to help the flood victims in #Kerala , their second home. ὠD #KeralaReliefFund #KeralaFloods",floods,floods,sympathy_and_support
RT @AR_Murugadoss: Film Maker @ARMurugadoss contributed around 10 lakhs for flood affected peoples in kerala. #KeralaFloods #KeralaFloodRe,floods,floods,other_relevant_information
Just received from my electrician via WhatsApp an audio clip of BJP’s @kochattil telling people not to donate to #KeralaFloods cos he thinks victims are well to do. What a vile and disgraceful message at a time of crisis and need. I told my electrician it’s not true. No response.,floods,floods,rescue_volunteering_or_donation_effort
A touching tale of human-animal bond amid floods | policeman | kerala | dog | rescue | pomeranian dog | julie | facebook post | viral | kerala floods 2018 | kerala flood relief | rescue,floods,floods,rescue_volunteering_or_donation_effort
B4 i get bashed 4 sounding insensitive-I start wt prayers 4 Kerala &amp; victims of #KeralaFloods But Remember this is d same Gods Own Country where some modern day Rakshasas spilt blood of an innocent calf in full public view just to prove a point! #Karma,floods,floods,sympathy_and_support
Helping for relief camps at kollam and ALLAPUZHA. Team Bharatgas Trivandrum led by @Dharmasanstha Bharatgas ready with food water and support material for relief camps.#KeralaFloodRelief @BPCLimited @BPCLLPG @singharunbpcl @ISrinivasRao2 @CMOKerala @dpradhanbjp @AshutoshJindalS,floods,floods,sympathy_and_support
"#URGENT 13,000 people require food at areas like panayikulam and surrounded areas where the only mode of carrying food is by loading on their head so please call this number Please call +91 9846222461 immediately if you have food Time 11.30 AM - August 19th.. #KeralaSOS",floods,floods,requests_or_urgent_needs
Flood-hit Kerala displays its secular lineage,floods,floods,other_relevant_information
"RT @LillyMaryPinto: #keralafloods 2018 floods worse than 1924, says 100-year-old Bishop who has seen them both.",floods,floods,other_relevant_information
I will Donate Rs 2 per RT for #KeralaFloods in next 12 Hours. Lets Help Our Country Men facing the Wrath of Nature in Kerala. #KeralaDonationChallenge #Donate4Kerala,floods,floods,rescue_volunteering_or_donation_effort
RT @chitraSD: Paytm collects over Rs 3 crore in less than 48 hours for Kerala flood relief,floods,floods,rescue_volunteering_or_donation_effort
"Snake Alert in Kerala as People Return Home in Flood Ravaged State, Hospitals Stocking Anti-Venom",floods,floods,caution_and_advice
#KeralaFloods - Very sad seeing this situationMy prayers for Kerala and the people.. hope things return to normalcy soonThis too shall pass Strength and courage to people to face this,floods,floods,sympathy_and_support
"@IGSSS is on the ground, coordinating #Government of #Kerala, providing the best assistance to the affected people in #Wayanad district of Kerala. Lets all join together to #SaveKerala #KeralaFloods #India #Kerala #KeralaFloodRelief #KeralaFloodRescue",floods,floods,rescue_volunteering_or_donation_effort
"Im specialist in Motor Claims. If any flood affected people want technical advise regarding flood affected motor claims. Write me on Twitter or email below, pravinbhasate@gmail.com #KeralaFloods #FloodClaims #Motorclaims #KeralaFloodsRelief",floods,floods,rescue_volunteering_or_donation_effort
RT @NTRTHELEGEND: Volunteers needed #KodavaSamaj #Bangalore #KeralaFloods #Kerala Pls RT,floods,floods,rescue_volunteering_or_donation_effort
I also want to make a graceless announcement. I will be donating my salary for this day to the relief efforts in #Kerala. Im sorry its a small donation but this is because my family &amp; I didnt get the opportunity to loot a state &amp; its people for over 70+ yrs.,floods,floods,rescue_volunteering_or_donation_effort
"Amongst all the support, prayers and the relief work, we should not forget to ask how can a relatively prosperous state like Kerala be so hopelessly ill prepared for calamities, like this one. What if something of this maginitude happened in other poorer states? #KeralaFloods",floods,floods,sympathy_and_support
"God’s own country is flooding and the people need your help! Heres how you can do your bit: Donate to the Chief Minister’s Distress Relief Fund or head to  now. Because together, we can make a difference. #ZEE #KeralaFloodRelief #TogetherWithKerala",floods,floods,rescue_volunteering_or_donation_effort
BREAKING: UAE To Offer Financial Aid Of Rs 700 Crore For Kerala #EidMubarak #Arab #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
NTR @tarak9999 has announced 25 Lakh Rupees and Kalyan Ram @nandamurikalyan has announced Rs 10 Lakh Rupees towards Kerala CM Relief Fund .. #KeralaFlood #StandwithKerala,floods,floods,rescue_volunteering_or_donation_effort
"Doctors ar AMRI Hospital Saltlake, join hands to raise funds for #Kerala flood relief. #AMRICare #KeralaFloods #KeralaFloodRelief #KeralaReliefRowTwist",floods,floods,rescue_volunteering_or_donation_effort
நம் #நாமக்கல் மாவட்ட தலைமையில் இருந்துὠE More to add ὄD for #DoForKerala Also 15 Lorries Will Reach Soon to 12 Districts !! @actorvijay ὠDὄF #Thalapathy Sending VMI Volunteers Too to take of all activities ὠE❤️ὄC #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloodRelief Scoured through MOF website, official accounts of all UAE releated portals and handles, not seen anywhere about the so called 700 cr aid is officially announced by them. Only Kerala CM has spoken about it. Did I miss it?",floods,floods,rescue_volunteering_or_donation_effort
#KeralaFloodRelief #GulfSupport #Respect MUHAMMED BIN RASHID AL MAKHTOOM Kerala floods: India unlikely to accept UAEs $100m donation,floods,floods,rescue_volunteering_or_donation_effort
"@narendramodi walked 8 kms in Atalji’s Antim Yatra procession. After, he left for Kerala to see the flood relief work. No words, salute to his commitment ! #KeralaFloodRescue #KeralaFloodsHelpNeeded #KeralaRains",floods,floods,rescue_volunteering_or_donation_effort
"As flood waters recede, there is an URGENT need for treatment of water-borne diseases, infection and injuries. #Medication is the need of the hour. Please contribute whatever you can. DETAILS:  #keralafloods #StandForKerala",floods,floods,requests_or_urgent_needs
Unimoni employees are actively taking part in the distribution of cleaning supplies at the Trivandrum District Collection Centre. The employees are reaching out to the flood affected people in relief centres to provide maximum aid and assistance. #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
"Kindly contribute whatever you can, no matter how small or big it is. Kerala needs help, there are so many people who have lost their homes, and isolated from their families. #keralafloods #mykeralaneedshelp #pleaseshare #Monsoon2018 #KeralaFloodRelief",floods,floods,sympathy_and_support
"@SAfridiOfficial @SAFoundationN Assalam Alaikum, How r u sir? Few words on kerala disaster n flood victims? Is #HopeNotOut #StandWithKerala ?",floods,floods,sympathy_and_support
Govt of Kerala must ensure all Donations fund should be spend on Kerala People for strengthening their lives. Food Products must be distributed to needy people of Kerala. Many times seen govt inadequate or unable to provide foods while everything they have in their stock,floods,floods,other_relevant_information
Kerala Floods UPDATE: Our amazing volunteers are expanding the hot meals program to reach many more who are affected by the #KeralaFloods ! #Kerala @CMOKerala @harbhajan_singh,floods,floods,rescue_volunteering_or_donation_effort
#KeralaFloodRelief A #Humanitarian Appeal to my fellow #Zoroastrians  #StandWithKerala,floods,floods,rescue_volunteering_or_donation_effort
"To aid &amp; assist our brothers &amp; sisters of Kerala in their hour of grief, Telangana CM Sri KCR Garu has just announced assistance of Rs. 25 Cr &amp; 10 reverse osmosis plants worth 2.5 Cr towards the flood hit Kerala #TelanganaStandsWithKerala Request you all to donate generouslyὤF",floods,floods,rescue_volunteering_or_donation_effort
We do our little bit. Officers of IOCL Kerala preparing food and procuring other items for flood relief camps..Bravo!!!!@AshutoshJindalS @dpradhanbjp @PetroleumMin @ChairmanIOCL @gurmeet_singh61 @PSMIOC #KeralaFloodRelief #KeralaFloods @AshutoshJindalS,floods,floods,rescue_volunteering_or_donation_effort
"The crew was busy with flood relief activities.The play will be staged at 6, 30 pm on Aug 31. Venue: Soorya Ganesham, #Thycaud, #Trivandrum",floods,floods,rescue_volunteering_or_donation_effort
RT @avinashshri: Help #KeralaReliefFund with pray,floods,floods,sympathy_and_support
"LIVE | The European Union has donated an initial 190,000 euros to the Indian Red Cross Society for providing immediate assistance in flood-devastated Kerala.",floods,floods,rescue_volunteering_or_donation_effort
RT @SaanjuS: Real followers of @RahulGandhi ! Another way to join the flood relief activities! #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods challenge! Differentiate between backwaters and paddy lands in #Keralas Kuttanad - known as the states rice bowl. Massive economic losses to households, state ! Loss of employment! And, mounting loans for families! #NDTV #KeralaFloodRelief",floods,floods,rescue_volunteering_or_donation_effort
