tweet_text,predictions_event_type,event_type_label,class_label
Looking to donate to #Houston #HoustonStrong #Harvey? @OpBBQRelief is a great charity serving those in need! Huge help after our tornado!,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Can you also please lift paywall on articles about the other major disaster–&gt;Trump&lt;- Help people get informedand away from Breitbart, Fox",hurricane,hurricane,not_humanitarian
Sandra Bullock has pledged $1 million to Hurricane Harvey victims. #HopeForHouston,hurricane,hurricane,rescue_volunteering_or_donation_effort
Were teaming up with @foodbankrgv @HEB to collect/distribute emergency items to areas affected by Hurricane Harvey. #WeAreOne #UTRGV #RGV,hurricane,hurricane,rescue_volunteering_or_donation_effort
Flash flood watch issued for Escambia and Santa Rosa counties #Harvey,hurricane,hurricane,caution_and_advice
Significant damage caused by Hurricane Harvey as it slams the Gulf Coast of Texas.  @NBC10,hurricane,hurricane,infrastructure_and_utility_damage
Did the crowd really have much choice? #POTUSTrump #NotMyPresident Definitely a captured audience. #flooding #HoustonFlood #HurricaneHarvey,hurricane,hurricane,other_relevant_information
I just bought a great Tee from @TheUntoldSpiral to help victims of Hurricane Harvey. I hope to hear you got one too.😊,hurricane,hurricane,rescue_volunteering_or_donation_effort
#Hurricane #Harvey Impacts #eCommerce #Logistics &amp; #Deliveries  #hurricaneharvey #smallbiz #smallbusiness #smb #soho,hurricane,hurricane,not_humanitarian
Former Crosby Cougar back home helping people escape the flood waters. #txhsfb,hurricane,hurricane,rescue_volunteering_or_donation_effort
YES: Verizon commits $10 million to support Hurricane Harvey relief efforts  via @verizon,hurricane,hurricane,rescue_volunteering_or_donation_effort
Everyone can help in #HurricaneHarvey relief efforts. Use caution when making a donation. 2/2,hurricane,hurricane,rescue_volunteering_or_donation_effort
Hurricane Harvey will bring large-scale damage; FEMA chief afraid residents wont heed warning,hurricane,hurricane,caution_and_advice
"#Texas National Guardsman shares album of #dogs, #cats #pig hes rescued from #HurricaneHarvey floods  +PHOTOS 💪#HERO",hurricane,hurricane,rescue_volunteering_or_donation_effort
8-year-old boy donates birthday money to help Hurricane Harvey victims,hurricane,hurricane,rescue_volunteering_or_donation_effort
#Harvey wont last forever. #HangOn #Houston #Katy #SugarLand and other areas. #BeSafe as the rain continues. Were here for you! #AwesomeIT,hurricane,hurricane,caution_and_advice
Fort Lauderdale News Search Reviews (Tropical Storm Harvey Causing Catastrophic Flooding In Southeastern Texas) -,hurricane,hurricane,other_relevant_information
RT @Thebeast_ufc: A bigger one is on the way behind my house #tornado,hurricane,hurricane,other_relevant_information
Our prayers are with those affected by the devastating damage caused by Hurricane Harvey.,hurricane,hurricane,infrastructure_and_utility_damage
The only reason its not open is because its damaged. Theres flooding on the whole first floor,hurricane,hurricane,infrastructure_and_utility_damage
Louisiana begins evacuations for #Harvey on 12-year anniversary of Hurricane Katrina,hurricane,hurricane,displaced_people_and_evacuations
Hurricane Harvey path LIVE UPDATES: Two people dead - Trump to visit Texas on Tuesday,hurricane,hurricane,injured_or_dead_people
Join the @NFL and help those affected by Hurricane Harvey. Text HARVEY to 90999 to donate $10 to @RedCross.,hurricane,hurricane,rescue_volunteering_or_donation_effort
We are with you Houston. Our hearts are breaking as we continue to see the damage done from Hurricane Harvey. Please join us in prayer!,hurricane,hurricane,infrastructure_and_utility_damage
"In Flooded #Texas, It’s All About Donald. #Trump #DonaldTrump #Houston #Flooding #HurricaneHarvey #Environment",hurricane,hurricane,not_humanitarian
Coldplay sings a special song for Houston and Hurricane Harvey victims,hurricane,hurricane,other_relevant_information
"I know those things are super-absorbant and all, but I dont know if theyll soak up flood water.",hurricane,hurricane,other_relevant_information
RT @BBCJamesCook: This one made me jump. #thunder #houstonflood #HurricaneHarvey,hurricane,hurricane,other_relevant_information
"The death toll rises in #Texas while more than 17,000 people seek refugee in shelters. The latest on #Harvey all morning on @NBC10",hurricane,hurricane,injured_or_dead_people
More @SamaritansPurse disaster relief trucks &amp; equipment headed to Texas today. #HurricaneHarvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
Another local brewery is canning water to help those affected by Hurricane Harvey.,hurricane,hurricane,rescue_volunteering_or_donation_effort
RT @weatherchannel: NEW: A FLASH FLOOD EMERGENCY has been issued for much of the Houston metro area. STAY HOME! Flooding ongoing #Harvey ht,hurricane,hurricane,caution_and_advice
Satellite images taken months apart show flooding in Texas  #Harvey #TexasStrong,hurricane,hurricane,other_relevant_information
Please share with those in need! We are praying for those impacted by #hurricaneharvey Thanks,hurricane,hurricane,sympathy_and_support
"The IRUSA DRT crew, with the @RedCross ,setup a Mega Shelter in Texas for those evacuating from #HurricaneHarvey -",hurricane,hurricane,displaced_people_and_evacuations
"This is damage from Harvey that is west of the Intracoastal NE of Corpus Chrisit, Texas",hurricane,hurricane,infrastructure_and_utility_damage
AAA team is loaded with water and headed to #Houston to help with #HurricaneHarvery flooded vehicle recovery/removal. #AAAVANews,hurricane,hurricane,rescue_volunteering_or_donation_effort
"@MMFlint People still w/o food &amp; water from #Harvey, but Trumps gonna give up the equivalent of spray tanning his armpit for a day as his donation.",hurricane,hurricane,requests_or_urgent_needs
"Thank you Pet Supplies Plus - Valparasio, Indiana for your donation to the Hurricane Harvey donation drive💕",hurricane,hurricane,rescue_volunteering_or_donation_effort
Praying for the victims of Harvey and the communities affected. Keep Strong!!,hurricane,hurricane,sympathy_and_support
"#HurricaneHarvey God Bless Joe Pittman from Zavalla, Texas . Several former military took light boats to East Houston to help.",hurricane,hurricane,rescue_volunteering_or_donation_effort
"A group of locals has come together to provide food to one of the cities hit hard by Hurricane Harvey, Ingleside.",hurricane,hurricane,requests_or_urgent_needs
urbselect: rolling out - Hurricane Harvey: Police officer found dead  #drowned #houston #hurricaneharvey #urbselect,hurricane,hurricane,injured_or_dead_people
Dogs from NJ were brought to #WNY to make room in shelters for Texas dogs affected by #Harvey @WGRZ,hurricane,hurricane,rescue_volunteering_or_donation_effort
Drop off your hurricane relief supplies at our place today and tomorrow. #designateddropoffpoint @DallasGuardians,hurricane,hurricane,rescue_volunteering_or_donation_effort
Texas Game Wardens help hurricane victims in the town of Rockport. Texas we are with you! #TexasStrong #Harvey2017,hurricane,hurricane,other_relevant_information
.@WoFat on #Periscope: Dumpster diving for watermelon-Houston flooding #Harvey,hurricane,hurricane,not_humanitarian
Safe &amp; Sound at my mamas house! #Rescued from #HurricaneHarvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
@GregAbbott_TX #txlege @GovAbbott @GovernorPerry liable for #Harvey deaths by ignoring #climatechange &amp; #HoustonFloods after #Ike?!,hurricane,hurricane,not_humanitarian
"As Harvey death toll rises, Trump looks forward to congratulations. Read that again.  By @alisonrose711",hurricane,hurricane,injured_or_dead_people
They couldnt save their home but they can save their dogs. 1 of the many families w/ pets struggling because of floods. #Hurricaneharvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
Lifehouse and Switchfoot Dropping New Single to Raise Funds for Hurricane Harvey Relief: We Love Houst  via @people,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Hurricane Harvey could cost $190 billion, had 29 deaths so far and might just be the worst-ever U.S. natural",hurricane,hurricane,injured_or_dead_people
@RipSports #RoadTrip! if I can get out. Hopefully by then roads will be passable. #Harvey,hurricane,hurricane,other_relevant_information
Our thoughts &amp; prayers are w/ all those affected by #HurricaneHarvey. Please visit  to make a donation #HoustonStrong,hurricane,hurricane,sympathy_and_support
Theres still time to join @WLOS_13 @WxRobBradley @Apple Festival and donate to the @SalvationArmyUS for #Harvey relief. #sinclaircares,hurricane,hurricane,rescue_volunteering_or_donation_effort
This is unusual: @FLOTUS Melania Trump issues her own formal statement on #HurricaneHarvey separate from the presidents.,hurricane,hurricane,not_humanitarian
Please send help to Port Arthur!!!! 🙏 Everybody needs help in Texas. #Harvey,hurricane,hurricane,requests_or_urgent_needs
#Bridgeport officials hope all residents take Hurricane Harvey as a warning to prepare for emergency situations:,hurricane,hurricane,caution_and_advice
List of Fort Bend County neighborhoods that will be affected by forecast flooding on the Brazos River at Richmond #Harvey,hurricane,hurricane,other_relevant_information
U.S. Braces for Hurricane Harvey: Authorities warn of record flooding as storm bears down.  #sun7,hurricane,hurricane,other_relevant_information
NEW: Texas Rep Michael McCaul pledges to work on a Hurricane Harvey supplemental relief bill upon return to Congress,hurricane,hurricane,rescue_volunteering_or_donation_effort
This Sunday - Were throwing a fundraiser for those displaced or in need of aid due to Hurricane Harvey Bobcats wya #smtx #txst,hurricane,hurricane,rescue_volunteering_or_donation_effort
Really cool to see NFL teams/players step up toward Hurricane Harvey Relief. Awesome to see so many people around the league come together,hurricane,hurricane,rescue_volunteering_or_donation_effort
VP Pence met with refugees of Hurricane Harvey as National Guard continues to rescue people! 32 people known dead according to authorties!,hurricane,hurricane,injured_or_dead_people
Immigrant walks to work in waist high water! Yet this is who @realDonaldTrump wants to keep out! While he is telling SS to keep him dry.,hurricane,hurricane,other_relevant_information
How the Hurricane Harvey Book Club is helping little flood victims with words,hurricane,hurricane,rescue_volunteering_or_donation_effort
Our friend Buddy came by the Command Center tonight to help us take care of our people affected by #HurricaneHarvey! @homedepot #HomerFund,hurricane,hurricane,rescue_volunteering_or_donation_effort
"As rainfall from #HurricaneHarvey persists in southeast Texas and heads toward Louisiana, we’re continuing our aid",hurricane,hurricane,rescue_volunteering_or_donation_effort
"UPDATE: 1,000 evacuees find shelter at NRG in Houston  #HurricaneHarvey @abc13houston",hurricane,hurricane,displaced_people_and_evacuations
"What you are seeing in Texas in relation to chemical spills, etc is the result of no regulation to protect against Hurricane damage.",hurricane,hurricane,infrastructure_and_utility_damage
Vanessa Carlton offers to replace damaged piano after seeing  #Houston #HurricaneHarvey #VanessaCarlton #Culture,hurricane,hurricane,rescue_volunteering_or_donation_effort
Our team has been working non-stop to ensure our neighbors are getting transportation to shelter and safety. 🚌 #Harvey #HoustonStrong -M,hurricane,hurricane,rescue_volunteering_or_donation_effort
Really great resource on dealing with trees damaged by #HurricaneHarvey and other storms. #SafetyFirst #Forestry #Treecare,hurricane,hurricane,infrastructure_and_utility_damage
Houston’s mayor says immigrants should not be afraid to seek help during #HurricaneHarvey.,hurricane,hurricane,requests_or_urgent_needs
"🗣SEND WATER TO FLINT, MICHIGAN TOO",hurricane,hurricane,requests_or_urgent_needs
A box of shirts from @FordhamRams @FordhamMBB ready to be sent down to Houston for victims of Hurricane Harvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
This nightmare is never ending. #HurricaneHarvey,hurricane,hurricane,other_relevant_information
Where is all the trash/debris from damaged residences going #HurricaneHarvey #HustonTX ? What landfills is it shipping to? @texasgov,hurricane,hurricane,infrastructure_and_utility_damage
@realDonaldTrump All the #Harvey evacuees are going to be stoked!,hurricane,hurricane,displaced_people_and_evacuations
"Officials say more than 37,000 homes were heavily damaged and nearly 7,000 were destroyed by #Harvey.",hurricane,hurricane,infrastructure_and_utility_damage
WATER RESCUES: Families were loaded into humvees in the Greenspoint area to escape flash flooding  #Harvey #HouWx,hurricane,hurricane,rescue_volunteering_or_donation_effort
18 people have died due to Hurricane Harvey And Trump Brags About The Crowd Size,hurricane,hurricane,injured_or_dead_people
"Yesterday I interviewed some of the evacuees housed at @FirstTemple from #Harvey. One said,",hurricane,hurricane,other_relevant_information
1/2 million cars could be destroyed by #HurricaneHarvey:,hurricane,hurricane,infrastructure_and_utility_damage
"Fairfield Inn in Rockport was originally a #HurricaneHarvey shelter, but it had to be evacuated last night after violent shaking and this.",hurricane,hurricane,displaced_people_and_evacuations
Our priority is and has been the safety of our employees in the impacted areas of the storm. #HurricaneHarvey,hurricane,hurricane,other_relevant_information
.@CoachSampsonUHs call for #Harvey donations being answered with hundreds of shirts from his former job at Montana Tech #mtscores,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Even with evacuation centers operating over capacity, @RedCross never turns anyone down, @MJMudd tells @MichelleMakori @DavidShuster #Harvey",hurricane,hurricane,displaced_people_and_evacuations
USA HURRICANE - Harvey death toll climbs to 46 a week after first landfall,hurricane,hurricane,injured_or_dead_people
Houston families please call 281-464-4851 or 713-884-3131 if you need help #disasterrelief #hurricaneharvey #houston,hurricane,hurricane,rescue_volunteering_or_donation_effort
Volunteers are key to recovery say @Resilience_NU experts as damage to Houston from Hurricane Harvey mounts.,hurricane,hurricane,rescue_volunteering_or_donation_effort
Our hearts are with those affected by #HurricaneHarvey ❤️,hurricane,hurricane,sympathy_and_support
"Harveys death toll, Houston flooding, fire at Austins Franklin Barbecue: Your weekend news roundup -",hurricane,hurricane,injured_or_dead_people
The mayor of Houston has started a Hurricane Harvey relief fund you can donate to:,hurricane,hurricane,rescue_volunteering_or_donation_effort
#PwC people: You can download the PwC Giving app to contribute to #Houston charities via the #Harvey relief page #HoustonStrong,hurricane,hurricane,rescue_volunteering_or_donation_effort
Former @OregonMBB Pac-12 POY &amp; Houston native @JoeyBuckets3 is donating to Hurricane Harvey relief efforts:,hurricane,hurricane,rescue_volunteering_or_donation_effort
Texas Native @JensenAckles &amp; Supernatural Co-Stars Raise More Than $200K for #HurricaneHarvey Relief #SPNFamily,hurricane,hurricane,rescue_volunteering_or_donation_effort
.@NewsThisSecond on #Periscope: Aerials of damage and flooding in Houston following #HurricaneHarvey,hurricane,hurricane,infrastructure_and_utility_damage
And two Exxon refineries were damaged in the storm and are leaking hazardous pollutants.,hurricane,hurricane,infrastructure_and_utility_damage
"Another day of catastrophic flooding expected for Houston, then the rainfall threat should finally subside as #Harvey lifts northeastward",hurricane,hurricane,other_relevant_information
"Beltway 8 feeder near Blackhawk FPV, these guys are on way to rescue more fellow Texans #Harvey @HoustonChron",hurricane,hurricane,rescue_volunteering_or_donation_effort
Hurricane Harvey or Indian floods - why we care about some catastrophes more than others  #indafloods,hurricane,hurricane,not_humanitarian
#DonaldTrump and #MelaniaTrump visit #Texas to survey the damage from #HurricaneHarvey Its,hurricane,hurricane,infrastructure_and_utility_damage
Has something been set up to financially aid all churches that have been affected by #HurricaneHarvey in #Texas Can we make this happen?,hurricane,hurricane,rescue_volunteering_or_donation_effort
If you know anyone in need of Help from #Harvey use the hashtag #HarveySOS or #HarveyRescue! #wn225wx #houwx #txwx #Houston,hurricane,hurricane,sympathy_and_support
Evacuation underway as Hurricane Harvey intensifies. Photos:,hurricane,hurricane,displaced_people_and_evacuations
Addicks and Barker dams necessitating mandatory evacuations #HarveyFlood #harvey,hurricane,hurricane,displaced_people_and_evacuations
ICE statement on Houston Operation: Non-criminal immigration enforcement will not be conducted @ evacuation sites.,hurricane,hurricane,displaced_people_and_evacuations
Texans return home to assess the damage wrought by Hurricane Harvey: Dressed in  #news,hurricane,hurricane,infrastructure_and_utility_damage
Please help #IAMCP provide assistance to those impacted by Hurricane Harvey!,hurricane,hurricane,rescue_volunteering_or_donation_effort
Here’s a quick overview to help ensure your donation for #HurricaneHarvey makes the most impact.,hurricane,hurricane,rescue_volunteering_or_donation_effort
Find out how to get help and how to give help during #Hurricane Harvey  #RedCross,hurricane,hurricane,rescue_volunteering_or_donation_effort
"RT @RadfordGrant1: To help people affected by #HurricaneHarvey, please text the word HARVEY to 90999 to make a $10 donation. /via @RedCross",hurricane,hurricane,rescue_volunteering_or_donation_effort
Teams from #Redcross in #nyc get ready to head to Houston area to help with operations on the ground. More at 5 @ABC7NY #Hurricaneharvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
FYI since trump HAD to sign this cruel policy- homeowners thatve been affected by #Harvey only have Til FRIDAY to files their damage claims,hurricane,hurricane,not_humanitarian
Together we can make a difference helping the victims of #HurricaneHarvey by #Donating @RedCross  #disasterrelief,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Lord, I pray that you take care of my dad today as he travels to Houston to help the people in need at this time due to Hurricane Harvey. 🙏🏽",hurricane,hurricane,sympathy_and_support
Please donate what you can to my Hurricane Harvey Relief Fund !!!! Be a Blessing:  via @YouTube,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Martins joins the DC restaurant community in donating a portion of sales this Saturday, Sept. 2nd to Hurricane Harvey Relief - 202-333-7370",hurricane,hurricane,rescue_volunteering_or_donation_effort
"Roads are free of debris and the water has drastically receded, but the aftermath of Hurricane Harvey is very apparent. #HoUStonStrong",hurricane,hurricane,infrastructure_and_utility_damage
Looking for a specific organization to donate to for Hurricane Harvey?,hurricane,hurricane,rescue_volunteering_or_donation_effort
.@abc13houston There is strong bipartisan support for Texans recovering from #HurricaneHarvey,hurricane,hurricane,other_relevant_information
"Our thoughts &amp; prayers are with all those affected by #HurricaneHarvey , we mourn with the family &amp; colleagues of @houstonpolice Sgt. Perez",hurricane,hurricane,sympathy_and_support
Many employees of OKOGA member companies have been impacted from the hurricane and flooding in Houston. #StandWithTexas #HurricaneHarvey,hurricane,hurricane,infrastructure_and_utility_damage
"Areas south of Houston, TX have gotten 6” of rain in a little over an hour. Flooding continues into next week.",hurricane,hurricane,caution_and_advice
Houston native Jonathon Simmons was rescued by rapper Trae tha Truth during Hurricane Harvey evacuation:,hurricane,hurricane,rescue_volunteering_or_donation_effort
"Mr. President*, five people have been killed by #Harvey and the #HoustonFlood is devastating a city. How can you say its going well?",hurricane,hurricane,injured_or_dead_people
PLEASE HELP - @abilenepd and @AbileneFire need supplies to aid their #HurricaneHarvey response.  #NexstarHarvey,hurricane,hurricane,requests_or_urgent_needs
Joel Osteen looking at all the Hurricane Harvey evacuees,hurricane,hurricane,displaced_people_and_evacuations
Our thoughts and prayers are with those affected by #HurricaneHarvey—a stark reminder to #PlanAhead and be prepared.,hurricane,hurricane,sympathy_and_support
Amazing to see so many @RedSox employees out tonight at Fenway on a non-game night collecting for #Harvey relief! Great work.,hurricane,hurricane,rescue_volunteering_or_donation_effort
#Harvey made landfall early this morning and now brining more flooding rains to Louisiana and eastern Texas.,hurricane,hurricane,other_relevant_information
"Donald makes it all about him again If he really cared about victims of Hurricane Harvey, he would have made an anonymous donation #Shame",hurricane,hurricane,rescue_volunteering_or_donation_effort
Clear skies in spring. Thank you Jesus. # #HurricaneHarvey #FoxNewsSpecialists #PrayForHouston @POTUS,hurricane,hurricane,sympathy_and_support
We came through Hurricane Harvey and its terrible flooding with minor damage to a ceiling tile. We are now open!,hurricane,hurricane,infrastructure_and_utility_damage
"#HURRICANEHARVEY ALERT: Store pet records, get safety info &amp; help if your pet is lost. Download our free app:",hurricane,hurricane,other_relevant_information
"Floods kill more than 1,200 in Asia as all eyes are on Hurricane Harvey",hurricane,hurricane,injured_or_dead_people
RT @SalArmyEDS: Walmart and the Walmart Foundation Announce at least $1 million towards Hurricane Harvey Relief and Recovery,hurricane,hurricane,rescue_volunteering_or_donation_effort
First wide-scale use of #drones to measure damage since the FAA OK’ed the tech for commercial use in 2016: #Harvey,hurricane,hurricane,other_relevant_information
"@ShaneGoldmacher @maggieNYT I’m certainly not making light of #harvey destruction, but I have a feeling @FLGovScott is watching the multiple paths of #irma Thx Rick!!!",hurricane,hurricane,other_relevant_information
Im surprised to see that not a single Antifa patriot showed up in Texas to assist those affected by Hurricane Harvey.,hurricane,hurricane,other_relevant_information
#News Meet the Kindhearted Neighbors Opening Their Homes to Those Displaced by Hurricane Harvey,hurricane,hurricane,displaced_people_and_evacuations
#Oil #Gas Shell Pledges $1 Million to American Red Cross for Hurricane Harvey Relief,hurricane,hurricane,rescue_volunteering_or_donation_effort
EARLIER: @JBontkeCBS took a tour of the Hurricane #Harvey storm damage in Corpus Christi,hurricane,hurricane,infrastructure_and_utility_damage
Joel Osteen Slammed For Closing His Church Doors To Hurricane Harvey Evacuees,hurricane,hurricane,displaced_people_and_evacuations
.@nouveaukid Your garden is getting thoroughly watered this morning by remnants of #HurricaneHarvey. No serious damage so far.,hurricane,hurricane,infrastructure_and_utility_damage
Red Cross isnt a reliable donation place. Donate to JJ Watts link,hurricane,hurricane,rescue_volunteering_or_donation_effort
Destroyed shops. Boats on dry land. So much damage in Port Aransas from Hurricane Harvey. #CCTX #Harvey,hurricane,hurricane,infrastructure_and_utility_damage
Some of our team members &amp; Council Member @BrendaStardig in #SpringBranch setting up a shelter #Harvey #HarrisCounty #Houston #houwx,hurricane,hurricane,displaced_people_and_evacuations
"Who needs regulations, line the pockets of TX politicians, Floods, toxicin, dangerous gases, who cares, give me money! #Harvey2017 #Harvey",hurricane,hurricane,not_humanitarian
We Expected To Come Back To Nothing: Residents Survey The Damage After Hurricane Harvey - BuzzFeed News,hurricane,hurricane,infrastructure_and_utility_damage
"John Theriot, Songwood LEAD ATTENTION ALL JEFFERSON COUNTY RESIDENTS WITH STORM DAMAGE FROM HURRICANE HARVEY",hurricane,hurricane,infrastructure_and_utility_damage
Thank you Debbie: Are your house in the Texas area affected by hurricane Harvey? If your home is flooding and,hurricane,hurricane,infrastructure_and_utility_damage
"#Harvey causing life-threatening floods in TX &amp; LA. Port Arthur, Beaumont, Orange, Golden Triangle etc. Lake Charles area next! #BeSafe",hurricane,hurricane,other_relevant_information
"We are in need of NEW packaged socks, undergarments &amp; T-shirts, to be provided for victims of Hurricane Harvey.",hurricane,hurricane,requests_or_urgent_needs
@ARLIowa is headed to Texas to help animals and families in need as a result of #Harvey.,hurricane,hurricane,rescue_volunteering_or_donation_effort
Lotta complaints that Trump visited no #HurricaneHarvey victims but in his defense he really came to Texas trying to rescue his presidency*.,hurricane,hurricane,other_relevant_information
RT @MiltShook: The only reason Texas May do okay after #HurricaneHarvey is because Pres Obama reformed FEMA after Bush/GOP ruined it.,hurricane,hurricane,other_relevant_information
That cops would expend any resources responding to reports of looting during #HurricaneHarvey shows exactly what their societal function is.,hurricane,hurricane,other_relevant_information
Contact info in article for those who need legal assistance,hurricane,hurricane,rescue_volunteering_or_donation_effort
Red Cross Response to Hurricane Harvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
Houston areas had more than they had in an entire YEAR of rainfall. - @Ginger_Zee on #Harvey,hurricane,hurricane,other_relevant_information
Last week St. Mary’s Food Bank delivered more than 30k pounds of items for those devastated by Hurricane Harvey.,hurricane,hurricane,rescue_volunteering_or_donation_effort
"1. I read that @realDonaldTrump said, what a crowd, what a turnout. While visiting the victims of #HurricaneHarvey",hurricane,hurricane,not_humanitarian
These heartbreaking photos show Texans fleeing their homes as flood waters rise  #Harvey2017,hurricane,hurricane,displaced_people_and_evacuations
"Here are some ways to help those reeling from #Harvey, even if you live far from the storm.",hurricane,hurricane,rescue_volunteering_or_donation_effort
"Get the latest regarding #Harvey press release from Entergy, shelter information, official statement about the",hurricane,hurricane,other_relevant_information
Our members of NC Task Force 8 are heading to Texas with @RaleighGov FD &amp; @CityofDurhamNC FD members to assist with the #Harvey Flooding.,hurricane,hurricane,rescue_volunteering_or_donation_effort
"White House is aware of potential for widespread damage from Hurricane Harvey, homeland security adviser says",hurricane,hurricane,infrastructure_and_utility_damage
Animals in Texas shelters coming so those shelters can help the animals displaced by the flooding.  via @PittsburghPG,hurricane,hurricane,displaced_people_and_evacuations
LIVE on #Periscope: Hurricane Harvey: Evacuations,hurricane,hurricane,displaced_people_and_evacuations
A wind-whipped fire destroyed three homes on the Bolivar Peninsula  #HurricaneHarvey (📹: @12NewsNow),hurricane,hurricane,infrastructure_and_utility_damage
RT @SDaviesNBC5: Flood Emergency. TS Harvey is not moving. Finally by Friday storm will track north. #Harvey @nbcdfw,hurricane,hurricane,caution_and_advice
"As Texas tries to recover from #Harvey, fierce storms common in Southern Asia with 1,000 deaths in last 2 months.",hurricane,hurricane,injured_or_dead_people
#Harvey evacuees: @GovAbbott is suspending hotel occupancy taxes Aug. 23 – Sept. 6. Details you should know:,hurricane,hurricane,displaced_people_and_evacuations
Amazing video of Houstons catastrophe. #houstonflood #Harvey #Texas #29Ago #PrayforTexas #PrayForLouisiana,hurricane,hurricane,sympathy_and_support
"Thinking of our friends across Texas. Its hard to believe, that 7 days later, #Harvey continues to destroy homes and displace families.",hurricane,hurricane,infrastructure_and_utility_damage
Spent 4 years in Texas with the @USAirForce Sending thoughts and healing vibes to all in #Harvey s path from #Boulder 🙏 #PrayersforTexas 🙏,hurricane,hurricane,sympathy_and_support
Houston Officials on #Harvey: Stay out of the roads. Its very difficult to assess the road conditions.,hurricane,hurricane,caution_and_advice
OBrien on #HurricaneHarvey: Were just doing the best we can to stay in touch and see what we can do to help them.,hurricane,hurricane,rescue_volunteering_or_donation_effort
BREAKING: TORNADO WARNING FOR FORT BEND COUNTY TEXAS. Take cover especially if you are in Sugar Land. Praying for family &amp; friends.,hurricane,hurricane,caution_and_advice
HAWS says foster care needed for pets displaced from shelters due to Hurricane Harvey  via @journalsentinel,hurricane,hurricane,displaced_people_and_evacuations
Hood Mens basketball is sending a care package down to @CoachSampsonUH to aid with #HurricaneHarvey Relief! #houstonstrong,hurricane,hurricane,rescue_volunteering_or_donation_effort
"The #Arkema plant is burning - and yeah, there is no way that smoke is no worse than a BBQ #HurricaneHarvey",hurricane,hurricane,infrastructure_and_utility_damage
Cotton - Southwest: Hurricane Harvey damage reports slowly coming in. The losses are huge in the worst hit areas.,hurricane,hurricane,infrastructure_and_utility_damage
This is awesome! 100% is going to the relief efforts. #TexasStrong #SicEm,hurricane,hurricane,rescue_volunteering_or_donation_effort
21 Photos Of Hurricane Harvey Victims &amp; Their Dogs Being Rescued Will Tug At Your Heartstrings  #harvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
Great news for Houston area re: #harvey,hurricane,hurricane,other_relevant_information
[REPOST] Texas Medication Program can help if you lost your HIV medication during #Harvey,hurricane,hurricane,requests_or_urgent_needs
Blue skies over Houston this evening #HoustonTexas #Houston #TexasStrong #PrayForTexas #CypressTexas #HurricaneHarvey,hurricane,hurricane,sympathy_and_support
Hurricane Harvey: Birmingham prepares to receive medical evacuees from Texas,hurricane,hurricane,displaced_people_and_evacuations
University fires sociologist after he tweeted that #Harvey was karmic payback for climate-denying Texas Republicans,hurricane,hurricane,other_relevant_information
This is the lineup to register for FEMA assistance at the convention center in Houston. #Harvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
Find out other ways to help out on our Instagram account @uofschorseshoe,hurricane,hurricane,rescue_volunteering_or_donation_effort
"This is unbelievable. If the Houston mayor had ordered an evacuation, the loss of life would have been tremendous!",hurricane,hurricane,displaced_people_and_evacuations
"**Pep Rally Update &amp; Hurricane Harvey Relief!** Recently, Celina High School was honored to have been selected",hurricane,hurricane,other_relevant_information
Find out how you can help families in need following the devastation and destruction brought on by Hurricane Harvey.,hurricane,hurricane,sympathy_and_support
"If you are a registered architect in Texas, @TXArchitects has info about how to help with Hurricane Harvey relief:",hurricane,hurricane,other_relevant_information
"Help #HerbalifeFamilyFoundation bring warm meals, clean water &amp; hygiene kits to those impacted by #HurricaneHarvey",hurricane,hurricane,requests_or_urgent_needs
Tornado Warning for Brazoria and Galveston County until 2:15am. RADAR:,hurricane,hurricane,caution_and_advice
Trump is going back to Texas to witness Hurricane Harvey damage first hand again. #ImpeachTrump #DumpTrump #TheResistance,hurricane,hurricane,infrastructure_and_utility_damage
Texas Food Banks Are Mobilizing: Heres Their Info and How You Can Help or Receive Aid  via @eatingourwords,hurricane,hurricane,rescue_volunteering_or_donation_effort
"New video by euronews (in English): 100,000 homes damaged by Hurricane Harvey",hurricane,hurricane,infrastructure_and_utility_damage
My thoughts and prayers are out with any and all effected by hurricane Harvey. If you would like,hurricane,hurricane,sympathy_and_support
These people are out helping with rescue in #PortArthur. #HurricaneHarvey,hurricane,hurricane,rescue_volunteering_or_donation_effort
Help UTA students affected by #Harvey by giving to Emergency Assistance Fund - . All proceeds go to students in need.,hurricane,hurricane,requests_or_urgent_needs
@JensenAckles Houston officials call 4 public w/boats &amp; high-water vehicles 2 assist #Harvey flooding rescues 713-881-3100.,hurricane,hurricane,rescue_volunteering_or_donation_effort
